loanamount,interest,avg_loanamount,avg_paym_span_hrs,avg_active_span_days,avg_interest,max_loannumber,age,interest_interval_3000,interest_interval_mas de 3000,interest_interval_menos de 3000,bank_name_clients_Multinational Banks,termdays_Other,age_interval_26-35,age_interval_36-40,age_interval_41-61,state_Other,loan_interval_mas de 10000,loannumber_0-4,cluster
10000.0,3000.0,10000.0,15.0,18.0,1500.0,1.0,40.0,1,0,0,1,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,11.0,16.0,2250.0,2.0,39.0,1,0,0,1,0,0,1,0,0,0,1,0
25000.0,2500.0,17000.0,15.133333333333333,19.53333333333333,2315.0,15.0,32.0,0,0,1,1,0,1,0,0,1,1,0,1
30000.0,4500.0,21111.11111111111,13.22222222222222,25.0,3255.555555555556,9.0,46.0,0,1,0,1,0,0,0,1,0,1,0,1
10000.0,3000.0,10000.0,16.0,22.5,3000.0,2.0,44.0,1,0,0,1,0,0,0,1,0,0,1,0
20000.0,4500.0,13571.42857142857,9.285714285714286,38.71428571428572,3060.714285714286,7.0,29.0,0,1,0,0,0,1,0,0,1,1,0,0
10000.0,3000.0,10000.0,11.5,19.0,2250.0,2.0,38.0,1,0,0,0,0,0,1,0,0,0,1,0
50000.0,7000.5,29166.666666666668,14.5,25.916666666666668,5333.333333333333,12.0,37.0,0,1,0,1,1,0,1,0,0,1,0,1
20000.0,4500.0,10000.0,6.0,20.33333333333333,3000.0,3.0,39.0,0,1,0,0,0,0,1,0,1,1,1,0
30000.0,4500.0,19090.90909090909,13.181818181818182,23.545454545454547,3145.454545454545,11.0,43.0,0,1,0,0,0,0,0,1,1,1,0,1
20000.0,4500.0,15000.0,17.0,25.571428571428573,3592.8571428571427,7.0,52.0,0,1,0,1,0,0,0,1,0,1,0,0
30000.0,4500.0,15714.285714285714,15.0,21.0,3528.5714285714284,7.0,30.0,0,1,0,1,0,1,0,0,1,1,0,1
10000.0,1500.0,13333.333333333334,13.666666666666666,32.0,3000.0,3.0,40.0,0,0,1,1,1,0,1,0,1,0,1,0
20000.0,4500.0,12500.0,12.5,5.0,1593.75,4.0,42.0,0,1,0,1,0,0,0,1,0,1,0,0
20000.0,4500.0,12500.0,17.75,25.25,3000.0,4.0,32.0,0,1,0,1,0,1,0,0,1,1,0,0
10000.0,1500.0,10000.0,19.0,13.0,1500.0,1.0,35.0,0,0,1,1,1,1,0,0,0,0,1,0
10000.0,1500.0,10000.0,21.0,23.0,1500.0,1.0,40.0,0,0,1,1,1,0,1,0,0,0,1,0
15000.0,3375.0,10000.0,19.0,24.0,3000.0,2.0,32.0,0,1,0,0,0,1,0,0,0,1,1,0
10000.0,3000.0,10000.0,8.0,24.0,3000.0,2.0,36.0,1,0,0,1,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,12.0,33.5,3000.0,2.0,33.0,1,0,0,1,0,1,0,0,1,0,1,0
20000.0,4500.0,10000.0,13.5,12.5,1500.0,2.0,40.0,0,1,0,0,0,0,1,0,1,1,1,0
20000.0,4500.0,10000.0,7.333333333333333,16.0,2000.0,3.0,35.0,0,1,0,1,0,1,0,0,1,1,1,0
40000.0,8000.0,16666.666666666668,15.22222222222222,15.22222222222222,3636.1111111111113,9.0,42.0,0,1,0,0,1,0,0,1,1,1,0,1
10000.0,3000.0,10000.0,10.5,18.5,3000.0,2.0,30.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,11.0,28.0,3000.0,1.0,38.0,1,0,0,0,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,13.0,16.5,3000.0,2.0,42.0,1,0,0,0,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,9.5,16.0,3000.0,2.0,47.0,1,0,0,1,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,10.666666666666666,28.666666666666668,2500.0,3.0,32.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,18.0,28.0,3000.0,1.0,36.0,1,0,0,0,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,8.0,32.0,3000.0,1.0,41.0,1,0,0,1,0,0,0,1,1,0,1,0
30000.0,4500.0,19090.90909090909,12.636363636363637,26.09090909090909,3500.0,11.0,57.0,0,1,0,1,0,0,0,1,0,1,0,1
40000.0,4000.0,22857.14285714286,17.714285714285715,30.714285714285715,4585.714285714285,8.0,29.0,0,1,0,1,0,1,0,0,0,1,0,1
10000.0,3000.0,10000.0,11.0,24.666666666666668,2500.0,3.0,54.0,1,0,0,1,0,0,0,1,0,0,1,0
10000.0,1500.0,10000.0,7.0,15.0,1500.0,1.0,37.0,0,0,1,0,1,0,1,0,1,0,1,0
30000.0,4500.0,15000.0,11.75,24.75,3750.0,4.0,32.0,0,1,0,1,0,1,0,0,1,1,0,1
10000.0,3000.0,10000.0,17.0,25.0,3000.0,1.0,35.0,1,0,0,1,0,1,0,0,0,0,1,0
30000.0,9000.0,17142.85714285714,11.857142857142858,23.285714285714285,3771.428571428572,7.0,40.0,0,1,0,0,1,0,1,0,0,1,0,1
10000.0,3000.0,10000.0,9.0,29.0,3000.0,1.0,35.0,1,0,0,1,0,1,0,0,0,0,1,0
30000.0,4500.0,18571.42857142857,15.857142857142858,25.714285714285715,3503.5714285714284,7.0,36.0,0,1,0,1,0,0,1,0,0,1,0,1
10000.0,1500.0,10000.0,16.0,10.0,1500.0,1.0,42.0,0,0,1,0,1,0,0,1,0,0,1,0
10000.0,1500.0,10000.0,16.0,38.0,3000.0,1.0,44.0,0,0,1,1,1,0,0,1,1,0,1,0
30000.0,6000.0,20384.615384615383,13.076923076923077,31.76923076923077,4151.923076923077,13.0,42.0,0,1,0,0,1,0,0,1,1,1,0,1
10000.0,1500.0,10000.0,18.33333333333333,14.666666666666666,2000.0,3.0,38.0,0,0,1,1,1,0,1,0,0,0,1,0
50000.0,5000.0,28333.33333333333,10.75,24.33333333333333,4766.666666666667,12.0,35.0,0,1,0,1,1,1,0,0,1,1,0,1
30000.0,9000.0,14285.714285714286,10.285714285714286,27.285714285714285,3592.8571428571427,7.0,29.0,0,1,0,0,1,1,0,0,1,1,0,1
10000.0,3000.0,10000.0,16.0,34.333333333333336,3000.0,3.0,38.0,1,0,0,1,0,0,1,0,1,0,1,0
30000.0,9000.0,17142.85714285714,12.714285714285714,18.571428571428573,2792.8571428571427,7.0,34.0,0,1,0,1,1,1,0,0,0,1,0,1
10000.0,3000.0,10000.0,13.0,29.0,3000.0,1.0,32.0,1,0,0,0,0,1,0,0,0,0,1,0
10000.0,2250.0,10714.285714285714,8.857142857142858,23.0,2389.285714285714,7.0,36.0,0,0,1,0,0,0,1,0,0,0,0,0
10000.0,3000.0,10000.0,14.0,20.5,2250.0,2.0,47.0,1,0,0,0,0,0,0,1,1,0,1,0
10000.0,1500.0,10000.0,13.5,13.0,1500.0,2.0,36.0,0,0,1,0,1,0,1,0,0,0,1,0
15000.0,3375.0,12000.0,9.4,28.8,3150.0,5.0,39.0,0,1,0,1,0,0,1,0,1,1,0,0
10000.0,1500.0,10000.0,14.333333333333334,27.33333333333333,2500.0,3.0,34.0,0,0,1,1,1,1,0,0,0,0,1,0
20000.0,1500.0,18750.0,11.375,22.0,3250.0,8.0,39.0,0,0,1,1,1,0,1,0,1,1,0,0
10000.0,3000.0,10000.0,11.0,23.0,2250.0,2.0,32.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,15.0,35.0,3000.0,1.0,47.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,3000.0,10000.0,20.0,25.0,3000.0,1.0,35.0,1,0,0,0,0,1,0,0,0,0,1,0
30000.0,4500.0,18571.42857142857,9.428571428571429,22.142857142857142,3817.857142857143,7.0,55.0,0,1,0,1,0,0,0,1,0,1,0,1
10000.0,3000.0,10000.0,14.0,32.0,3000.0,2.0,48.0,1,0,0,0,0,0,0,1,1,0,1,0
30000.0,4500.0,15000.0,13.5,15.5,3000.0,6.0,35.0,0,1,0,1,0,1,0,0,1,1,0,1
10000.0,1500.0,10000.0,11.0,12.0,1500.0,1.0,38.0,0,0,1,0,1,0,1,0,0,0,1,0
30000.0,4500.0,15000.0,10.833333333333334,14.5,3258.333333333333,6.0,41.0,0,1,0,1,0,0,0,1,1,1,0,1
10000.0,3000.0,10000.0,8.0,40.0,3000.0,2.0,33.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,1500.0,10000.0,15.5,13.5,1500.0,2.0,40.0,0,0,1,1,1,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,0.0,29.5,3000.0,2.0,57.0,1,0,0,1,0,0,0,1,0,0,1,0
30000.0,4500.0,13333.333333333334,15.5,20.83333333333333,2625.0,6.0,38.0,0,1,0,0,0,0,1,0,1,1,0,1
10000.0,1500.0,10000.0,18.0,13.0,1500.0,1.0,34.0,0,0,1,0,1,1,0,0,1,0,1,0
40000.0,8000.0,25000.0,12.0,28.2,5475.0,10.0,30.0,0,1,0,0,1,1,0,0,1,1,0,1
10000.0,3000.0,10000.0,11.0,26.0,3000.0,1.0,31.0,1,0,0,1,0,1,0,0,1,0,1,0
20000.0,4500.0,10000.0,11.666666666666666,14.333333333333334,1500.0,3.0,36.0,0,1,0,1,0,0,1,0,0,1,1,0
10000.0,3000.0,10000.0,9.0,21.5,2250.0,2.0,43.0,1,0,0,1,0,0,0,1,0,0,1,0
20000.0,2250.0,10000.0,11.666666666666666,18.0,2500.0,3.0,34.0,0,0,1,0,1,1,0,0,0,1,1,0
10000.0,1500.0,10000.0,12.0,3.0,1500.0,1.0,28.0,0,0,1,0,1,1,0,0,0,0,1,0
30000.0,9000.0,15714.285714285714,11.428571428571429,24.285714285714285,4185.714285714285,7.0,46.0,0,1,0,1,1,0,0,1,1,1,0,1
10000.0,3000.0,10000.0,10.0,30.0,3000.0,2.0,45.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,3000.0,10000.0,23.0,26.0,3000.0,1.0,33.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,1500.0,10000.0,19.0,15.0,1500.0,1.0,36.0,0,0,1,0,1,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,12.0,15.5,2250.0,2.0,34.0,1,0,0,0,0,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,19.0,9.0,1500.0,1.0,39.0,1,0,0,0,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,13.0,29.5,3000.0,2.0,35.0,1,0,0,0,0,1,0,0,1,0,1,0
20000.0,2250.0,10000.0,18.666666666666668,23.666666666666668,2500.0,3.0,43.0,0,0,1,0,1,0,0,1,1,1,1,0
20000.0,4500.0,10000.0,13.0,17.666666666666668,2500.0,3.0,33.0,0,1,0,1,0,1,0,0,1,1,1,0
20000.0,4500.0,12000.0,17.2,15.8,1950.0,5.0,31.0,0,1,0,0,0,1,0,0,0,1,0,0
10000.0,3000.0,10000.0,15.0,15.0,3000.0,1.0,47.0,1,0,0,0,0,0,0,1,1,0,1,0
10000.0,1500.0,10000.0,18.0,33.0,3000.0,1.0,33.0,0,0,1,0,1,1,0,0,1,0,1,0
30000.0,9000.0,17500.0,11.833333333333334,19.0,2708.333333333333,6.0,38.0,0,1,0,0,1,0,1,0,1,1,0,1
10000.0,3000.0,10000.0,22.5,11.0,1500.0,2.0,34.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,9.0,31.0,3000.0,1.0,41.0,1,0,0,0,0,0,0,1,1,0,1,0
20000.0,4500.0,15000.0,11.0,19.75,3000.0,4.0,36.0,0,1,0,0,0,0,1,0,1,1,0,0
20000.0,2250.0,10000.0,15.75,27.25,3000.0,4.0,37.0,0,0,1,1,1,0,1,0,1,1,0,0
20000.0,4500.0,10000.0,17.0,26.0,3000.0,3.0,42.0,0,1,0,1,0,0,0,1,0,1,1,0
30000.0,4500.0,18000.0,12.2,25.6,3910.0,11.0,50.0,0,1,0,1,0,0,0,1,0,1,0,1
10000.0,1500.0,10000.0,15.5,32.5,2250.0,2.0,32.0,0,0,1,1,1,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,9.5,29.0,2250.0,2.0,32.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,1500.0,10000.0,6.25,16.0,1500.0,4.0,37.0,0,0,1,0,1,0,1,0,0,0,0,0
10000.0,3000.0,10000.0,5.0,30.0,3000.0,1.0,34.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,250.0,23076.92307692308,12.23076923076923,15.461538461538462,2426.923076923077,13.0,32.0,0,0,1,1,1,1,0,0,1,0,0,0
20000.0,4500.0,12500.0,12.5,5.0,1593.75,4.0,42.0,0,1,0,1,0,0,0,1,0,1,0,0
10000.0,3000.0,10000.0,15.5,25.5,3000.0,2.0,35.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,13.0,25.0,3000.0,1.0,29.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,7.0,32.0,3000.0,1.0,27.0,1,0,0,1,0,1,0,0,0,0,1,0
30000.0,9000.0,17142.85714285714,15.142857142857142,21.714285714285715,3328.5714285714284,7.0,42.0,0,1,0,0,1,0,0,1,1,1,0,1
10000.0,1500.0,10000.0,13.0,30.0,3000.0,2.0,32.0,0,0,1,0,1,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,14.0,2.0,1500.0,1.0,30.0,1,0,0,0,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,21.0,30.0,3000.0,1.0,44.0,1,0,0,0,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,12.0,39.0,3000.0,2.0,38.0,1,0,0,1,0,0,1,0,1,0,1,0
30000.0,4500.0,14444.444444444443,18.0,15.666666666666666,2208.333333333333,10.0,34.0,0,1,0,1,0,1,0,0,1,1,0,1
30000.0,4500.0,15000.0,10.75,22.5,3125.0,4.0,39.0,0,1,0,1,0,0,1,0,1,1,0,1
10000.0,1500.0,10000.0,14.5,13.5,3000.0,2.0,34.0,0,0,1,1,1,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,8.0,35.0,3000.0,1.0,29.0,1,0,0,1,0,1,0,0,0,0,1,0
20000.0,2250.0,14000.0,16.2,14.0,1800.0,5.0,39.0,0,0,1,1,1,0,1,0,1,1,0,0
30000.0,9000.0,15000.0,17.5,10.333333333333334,2250.0,6.0,45.0,0,1,0,1,1,0,0,1,1,1,0,1
20000.0,4500.0,18750.0,11.875,26.875,3762.5,8.0,42.0,0,1,0,0,0,0,0,1,0,1,0,0
30000.0,9000.0,17142.85714285714,13.571428571428571,22.0,3471.428571428572,7.0,36.0,0,1,0,1,1,0,1,0,0,1,0,1
40000.0,4000.0,26000.0,11.9,27.2,4800.0,10.0,38.0,0,1,0,1,0,0,1,0,1,1,0,1
10000.0,1500.0,10000.0,7.0,9.0,1500.0,1.0,31.0,0,0,1,1,1,1,0,0,1,0,1,0
30000.0,9000.0,15000.0,13.166666666666666,12.0,2750.0,6.0,37.0,0,1,0,0,1,0,1,0,0,1,0,1
10000.0,3000.0,10000.0,13.0,12.0,1500.0,1.0,49.0,1,0,0,0,0,0,0,1,1,0,1,0
10000.0,1500.0,10000.0,19.0,32.5,2250.0,2.0,50.0,0,0,1,0,1,0,0,1,1,0,1,0
30000.0,4500.0,15000.0,12.5,12.75,2187.5,4.0,33.0,0,1,0,0,0,1,0,0,0,1,0,1
10000.0,1125.0,10000.0,6.0,19.0,2000.0,3.0,44.0,0,0,1,1,1,0,0,1,0,0,1,0
30000.0,4500.0,16250.0,13.25,15.875,2256.25,8.0,37.0,0,1,0,1,0,0,1,0,1,1,0,1
20000.0,4500.0,11363.636363636364,12.727272727272728,26.454545454545453,2818.181818181818,11.0,32.0,0,1,0,1,0,1,0,0,0,1,0,0
20000.0,4500.0,10000.0,13.666666666666666,23.0,2500.0,3.0,35.0,0,1,0,1,0,1,0,0,0,1,1,0
20000.0,4500.0,11250.0,10.75,15.75,2015.625,8.0,28.0,0,1,0,0,0,1,0,0,0,1,0,0
10000.0,3000.0,10000.0,18.5,30.0,3000.0,2.0,42.0,1,0,0,0,0,0,0,1,1,0,1,0
40000.0,4000.0,22000.0,11.2,23.6,3140.0,7.0,40.0,0,1,0,1,0,0,1,0,0,1,0,1
10000.0,1500.0,10000.0,11.0,22.0,3000.0,2.0,47.0,0,0,1,1,1,0,0,1,0,0,1,0
20000.0,4500.0,12000.0,18.6,25.8,2980.0,5.0,37.0,0,1,0,0,0,0,1,0,0,1,0,0
10000.0,3000.0,10000.0,7.0,8.0,1500.0,1.0,57.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,3000.0,10000.0,22.0,5.0,3000.0,1.0,34.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,13.5,25.0,2250.0,2.0,34.0,1,0,0,0,0,1,0,0,0,0,1,0
30000.0,4500.0,17142.85714285714,12.714285714285714,21.714285714285715,2742.8571428571427,7.0,41.0,0,1,0,1,0,0,0,1,1,1,0,1
10000.0,1500.0,10000.0,10.0,28.0,1500.0,1.0,38.0,0,0,1,1,1,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,17.0,9.5,1500.0,2.0,31.0,1,0,0,0,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,2.0,29.0,3000.0,2.0,46.0,1,0,0,0,0,0,0,1,1,0,1,0
30000.0,4500.0,15000.0,16.8,12.9,3005.0,11.0,37.0,0,1,0,0,0,0,1,0,0,1,0,1
50000.0,7500.0,22181.81818181818,14.363636363636363,17.181818181818183,4511.363636363636,12.0,28.0,0,1,0,1,1,1,0,0,1,1,0,1
10000.0,2250.0,10000.0,17.666666666666668,22.666666666666668,3000.0,3.0,27.0,0,0,1,0,0,1,0,0,1,0,1,0
20000.0,4500.0,12500.0,13.5,19.5,2625.0,4.0,47.0,0,1,0,1,0,0,0,1,1,1,0,0
20000.0,4500.0,12500.0,12.5,5.0,1593.75,4.0,42.0,0,1,0,1,0,0,0,1,0,1,0,0
10000.0,3000.0,10000.0,1.0,26.0,3000.0,1.0,39.0,1,0,0,0,0,0,1,0,1,0,1,0
20000.0,2250.0,12500.0,9.25,11.75,1687.5,4.0,44.0,0,0,1,1,1,0,0,1,0,1,0,0
10000.0,3000.0,10000.0,16.5,29.0,3000.0,2.0,39.0,1,0,0,1,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,16.0,33.666666666666664,2500.0,3.0,43.0,1,0,0,1,0,0,0,1,1,0,1,0
20000.0,4500.0,13333.333333333334,12.333333333333334,17.666666666666668,3000.0,3.0,28.0,0,1,0,0,0,1,0,0,1,1,1,0
10000.0,3000.0,12500.0,11.75,21.25,3000.0,4.0,48.0,1,0,0,0,0,0,0,1,0,0,0,0
10000.0,3000.0,10000.0,10.5,23.0,3000.0,2.0,37.0,1,0,0,1,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,15.0,28.0,3000.0,2.0,41.0,1,0,0,1,0,0,0,1,0,0,1,0
20000.0,2250.0,10000.0,15.0,11.75,1687.5,4.0,34.0,0,0,1,1,1,1,0,0,1,1,0,0
10000.0,1500.0,10000.0,8.0,14.0,1500.0,1.0,49.0,0,0,1,0,1,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,4.0,30.0,3000.0,1.0,32.0,1,0,0,1,0,1,0,0,0,0,1,0
40000.0,4000.0,22727.272727272728,14.090909090909092,14.181818181818182,3045.454545454545,11.0,39.0,0,1,0,1,0,0,1,0,1,1,0,1
10000.0,3000.0,10000.0,21.0,30.0,3000.0,1.0,44.0,1,0,0,0,0,0,0,1,0,0,1,0
60000.0,8100.0,31666.666666666668,9.75,26.5,5475.0,12.0,32.0,0,1,0,0,1,1,0,0,1,1,0,1
20000.0,4500.0,12500.0,12.5,5.0,1593.75,4.0,42.0,0,1,0,1,0,0,0,1,0,1,0,0
20000.0,4500.0,12500.0,10.5,27.75,3375.0,4.0,43.0,0,1,0,1,0,0,0,1,0,1,0,0
30000.0,9000.0,18750.0,13.625,13.625,2381.25,8.0,33.0,0,1,0,1,1,1,0,0,1,1,0,1
10000.0,3000.0,10000.0,20.0,27.5,3000.0,2.0,34.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,9.0,11.0,3000.0,1.0,38.0,1,0,0,0,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,0.0,47.0,3000.0,1.0,33.0,1,0,0,0,0,1,0,0,1,0,1,0
20000.0,4500.0,10000.0,10.0,29.5,3000.0,2.0,33.0,0,1,0,0,0,1,0,0,0,1,1,0
20000.0,4500.0,12500.0,10.75,19.0,2625.0,4.0,47.0,0,1,0,0,0,0,0,1,0,1,0,0
10000.0,3000.0,10000.0,4.5,13.5,1500.0,2.0,39.0,1,0,0,0,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,13.0,40.0,3000.0,2.0,43.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,1500.0,10000.0,13.5,27.0,1500.0,2.0,39.0,0,0,1,0,1,0,1,0,0,0,1,0
10000.0,1500.0,10000.0,16.0,14.0,1500.0,1.0,37.0,0,0,1,1,1,0,1,0,1,0,1,0
20000.0,4500.0,12500.0,12.5,5.0,1593.75,4.0,42.0,0,1,0,1,0,0,0,1,0,1,0,0
10000.0,3000.0,10000.0,11.5,25.0,2250.0,2.0,36.0,1,0,0,0,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,12.5,23.0,3000.0,2.0,40.0,1,0,0,0,0,0,1,0,0,0,1,0
40000.0,8000.0,21666.666666666668,15.666666666666666,24.166666666666668,4500.0,6.0,34.0,0,1,0,1,1,1,0,0,0,1,0,1
40000.0,4000.0,27692.30769230769,13.461538461538462,31.923076923076923,4507.692307692308,13.0,46.0,0,1,0,1,0,0,0,1,1,1,0,1
10000.0,3000.0,10000.0,19.0,38.0,1500.0,1.0,31.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,7.0,12.0,1500.0,1.0,29.0,1,0,0,1,0,1,0,0,0,0,1,0
10000.0,750.0,16111.111111111111,14.333333333333334,14.77777777777778,2655.555555555556,9.0,31.0,0,0,1,1,1,1,0,0,1,0,0,0
25000.0,3750.0,18888.88888888889,15.555555555555555,22.11111111111111,2805.555555555556,9.0,35.0,0,1,0,1,0,1,0,0,1,1,0,1
10000.0,3000.0,10000.0,13.5,18.0,3000.0,2.0,38.0,1,0,0,1,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,19.0,25.0,1500.0,1.0,38.0,1,0,0,1,0,0,1,0,0,0,1,0
30000.0,4500.0,17142.85714285714,15.142857142857142,11.857142857142858,2414.285714285714,7.0,35.0,0,1,0,0,0,1,0,0,1,1,0,1
10000.0,3000.0,10000.0,11.0,26.0,3000.0,1.0,37.0,1,0,0,0,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,12.0,8.0,1500.0,1.0,37.0,1,0,0,1,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,11.0,28.0,3000.0,1.0,29.0,1,0,0,1,0,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,16.0,19.0,1500.0,1.0,38.0,1,0,0,1,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,11.5,29.0,3000.0,2.0,37.0,1,0,0,0,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,7.0,45.0,3000.0,1.0,28.0,1,0,0,0,0,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,9.0,11.0,1500.0,1.0,52.0,1,0,0,1,0,0,0,1,1,0,1,0
10000.0,1500.0,10000.0,13.333333333333334,17.666666666666668,1500.0,3.0,35.0,0,0,1,0,1,1,0,0,0,0,1,0
20000.0,4500.0,10000.0,20.666666666666668,29.33333333333333,3000.0,3.0,30.0,0,1,0,0,0,1,0,0,0,1,1,0
10000.0,3000.0,10000.0,11.0,7.0,1500.0,1.0,38.0,1,0,0,1,0,0,1,0,1,0,1,0
40000.0,8000.0,21666.666666666668,9.77777777777778,22.55555555555556,4050.0,9.0,46.0,0,1,0,1,1,0,0,1,0,1,0,1
30000.0,4500.0,15000.0,12.5,25.33333333333333,3383.333333333333,6.0,35.0,0,1,0,0,0,1,0,0,1,1,0,1
20000.0,2250.0,14285.714285714286,12.714285714285714,13.428571428571429,1764.2857142857142,7.0,37.0,0,0,1,1,1,0,1,0,0,1,0,0
10000.0,3000.0,10000.0,11.666666666666666,26.33333333333333,2500.0,3.0,32.0,1,0,0,0,0,1,0,0,0,0,1,0
30000.0,4500.0,15555.555555555557,14.22222222222222,26.0,3588.8888888888887,9.0,39.0,0,1,0,1,0,0,1,0,0,1,0,1
10000.0,2250.0,10000.0,15.75,21.25,2250.0,4.0,34.0,0,0,1,1,0,1,0,0,1,0,0,0
10000.0,3000.0,10000.0,13.5,30.0,3000.0,2.0,38.0,1,0,0,1,0,0,1,0,0,0,1,0
10000.0,3000.0,10000.0,4.0,14.0,1500.0,1.0,33.0,1,0,0,0,0,1,0,0,1,0,1,0
10000.0,3000.0,10000.0,10.0,23.0,3000.0,1.0,43.0,1,0,0,1,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,14.0,6.0,1500.0,1.0,39.0,1,0,0,0,0,0,1,0,1,0,1,0
10000.0,3000.0,10000.0,22.0,16.0,3000.0,1.0,30.0,1,0,0,1,0,1,0,0,0,0,1,0
30000.0,9000.0,15000.0,10.833333333333334,19.83333333333333,3383.333333333333,6.0,39.0,0,1,0,1,1,0,1,0,1,1,0,1
20000.0,4500.0,14000.0,14.4,18.4,2700.0,5.0,39.0,0,1,0,0,0,0,1,0,1,1,0,0
30000.0,4500.0,16666.666666666668,14.666666666666666,24.666666666666668,3166.6666666666665,9.0,27.0,0,1,0,0,0,1,0,0,0,1,0,1
10000.0,1500.0,10000.0,3.909090909090909,16.90909090909091,1500.0,11.0,39.0,0,0,1,1,1,0,1,0,1,0,0,0
10000.0,3000.0,10000.0,11.0,22.0,3000.0,1.0,41.0,1,0,0,0,0,0,0,1,0,0,1,0
10000.0,3000.0,10000.0,13.5,27.5,2750.0,2.0,38.0,1,0,0,1,0,0,1,0,1,0,1,0
40000.0,4000.0,26666.666666666668,12.583333333333334,20.25,3075.0,12.0,34.0,0,1,0,0,0,1,0,0,0,1,0,1
10000.0,1500.0,10000.0,11.0,7.0,1500.0,1.0,29.0,0,0,1,1,1,1,0,0,0,0,1,0
10000.0,3000.0,10000.0,7.0,46.0,3000.0,1.0,36.0,1,0,0,1,0,0,1,0,1,0,1,0
30000.0,9000.0,15000.0,14.5,15.333333333333334,2875.0,6.0,36.0,0,1,0,0,1,0,1,0,1,1,0,1
10000.0,3000.0,10000.0,15.0,25.0,3000.0,1.0,48.0,1,0,0,0,0,0,0,1,1,0,1,0
30000.0,3000.0,25000.0,11.25,30.75,4950.0,12.0,37.0,1,0,0,0,0,0,1,0,1,1,0,1
20000.0,4500.0,14000.0,13.4,12.4,2250.0,5.0,47.0,0,1,0,1,0,0,0,1,0,1,0,0
20000.0,4500.0,10000.0,13.333333333333334,12.333333333333334,1500.0,3.0,34.0,0,1,0,1,0,1,0,0,1,1,1,0
10000.0,3000.0,10000.0,18.0,29.0,3000.0,1.0,36.0,1,0,0,1,0,0,1,0,1,0,1,0
30000.0,4500.0,14285.714285714286,18.142857142857142,26.142857142857142,3542.8571428571427,7.0,45.0,0,1,0,0,0,0,0,1,0,1,0,1
10000.0,1500.0,10000.0,23.0,14.0,1500.0,1.0,39.0,0,0,1,0,1,0,1,0,1,0,1,0
30000.0,4500.0,12000.0,11.2,15.0,1725.0,5.0,36.0,0,1,0,1,0,0,1,0,1,1,0,1
10000.0,3000.0,10000.0,19.0,15.0,1500.0,1.0,36.0,1,0,0,0,0,0,1,0,1,0,1,0
