systemloanid,loannumber,loanamount,termdays,interest,loan_interval,interest_interval,good_bad_flag,avg_loanamount,avg_paym_span_hrs,avg_active_span_days,avg_interest,max_loannumber,bank_name_clients,age,age_interval,state,customerid
301977561.0,+4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,12.4,22.8,1500.0,5.0,GT Bank,43.0,41-61,Lagos,8a858e4c5a715421015a7abbfbbd786f
301984955.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,21.0,15.0,1500.0,1.0,Multinational Banks,45.0,41-61,Other,8a858e225c404292015c416cdcea2c34
301964210.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,20.0,26.0,1500.0,1.0,Multinational Banks,34.0,26-35,Other,8a858f8f5c87d0c8015c8835a5153de6
301981111.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,15.333333333333334,23.666666666666668,2500.0,3.0,GT Bank,38.0,36-40,Other,8a858e705b3a03c7015b3ccbeba01c10
301985723.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,10.5,29.5,3000.0,2.0,GT Bank,41.0,41-61,Other,8a858e365c16bcef015c16d0f1a50a32
301965009.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,12.0,10.0,1500.0,1.0,GT Bank,36.0,36-40,Lagos,8a858e785c8d9167015c980c019936fd
301967374.0,+4,10000.0,30,3000.0,10000,3000,Bad,10000.0,12.666666666666666,35.0,3000.0,5.0,Multinational Banks,48.0,41-61,Other,8a858f9c56aaf37d0156b4a832543398
301969685.0,+4,50000.0,Other,7500.0,mas de 10000,mas de 3000,Good,27272.727272727272,13.272727272727272,26.0,4945.454545454545,11.0,Multinational Banks,32.0,26-35,Lagos,8a858e9b56237632015626314c1a2a42
301990540.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,25384.615384615383,12.538461538461538,16.0,3123.076923076923,13.0,Multinational Banks,32.0,26-35,Lagos,8a858f99560bbe4501560cec3a783c66
301990137.0,+4,15000.0,30,3375.0,mas de 10000,mas de 3000,Good,10000.0,11.25,16.0,1687.5,4.0,Multinational Banks,157000.0,41-61,Other,8a858ec95afc0922015affaaf5992c1a
301963324.0,0-4,25000.0,30,3750.0,mas de 10000,mas de 3000,Good,8333.333333333334,10.333333333333334,25.0,2250.0,3.0,Multinational Banks,50.0,41-61,Lagos,8a8589a453bc422d0153c82e861c34f1
301971835.0,+4,10000.0,30,3000.0,10000,3000,Bad,10000.0,13.333333333333334,32.333333333333336,3000.0,6.0,Multinational Banks,46.0,41-61,Other,8a858fa057e2a0a50157ec721ce6096c
302002881.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,23.0,22.0,3000.0,1.0,Multinational Banks,41.0,41-61,Other,8a858e005c2154c2015c2cf818481eb3
301989547.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,4.75,29.75,3375.0,4.0,Multinational Banks,46.0,41-61,Other,8a858ef75997d0180159a695b01e2c4c
301974355.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,25833.33333333333,9.833333333333334,27.25,3679.1666666666665,12.0,Multinational Banks,48.0,41-61,Lagos,8a858f0456511c9401565c13d32936fb
301995953.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,13750.0,9.75,27.5,2425.0,4.0,Multinational Banks,34.0,26-35,Other,8a8588bf54c8eab60154c9226d7917e7
301973188.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Bad,25000.0,12.5,26.8,4250.0,10.0,Multinational Banks,40.0,36-40,Other,8a858f3455a0d8070155c5d69e9600d4
301989168.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,10.5,33.5,2250.0,2.0,Multinational Banks,33.0,26-35,Lagos,8a858fb65b2020b2015b20ab33ab53f8
301997037.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,4.0,33.0,3000.0,1.0,Multinational Banks,53.0,41-61,Other,8a858e8a5ca0f59d015ca1736eef3cb3
301977886.0,0-4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,9.666666666666666,23.666666666666668,2500.0,3.0,Multinational Banks,33.0,26-35,Lagos,8a858fc55b2548dd015b28d40a9876fe
301985561.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,22.0,5.0,3000.0,1.0,Multinational Banks,32.0,26-35,Other,8a858fcc5d0cbc32015d0cf881f22aac
301976358.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,14000.0,5.4,29.6,3500.0,5.0,Multinational Banks,37.0,36-40,Other,8a858f2e5876d7d00158775e060838ba
301993686.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,14.0,31.0,3000.0,1.0,Multinational Banks,48.0,41-61,Other,8a858fc15cd06c32015cd1ed477b4cb7
302001116.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,20000.0,16.666666666666668,23.11111111111111,3344.4444444444443,9.0,GT Bank,39.0,36-40,Other,8a858f4958721a8c0158741a961b2fc3
301974106.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,12.5,29.0,2000.0,2.0,Multinational Banks,47.0,41-61,Other,8a858ff45be92ea2015bec4ff05a27aa
301967954.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,15000.0,12.333333333333334,25.5,3383.333333333333,6.0,Multinational Banks,44.0,41-61,Other,8a858f3e589c406101589f9f803e439a
301960981.0,+4,30000.0,Other,9000.0,mas de 10000,mas de 3000,Good,15000.0,16.0,22.0,3633.3333333333335,6.0,GT Bank,40.0,36-40,Lagos,8a858ee758b4c54a0158cafdc6c6740f
302000392.0,+4,40000.0,Other,8000.0,mas de 10000,mas de 3000,Good,18583.33333333333,13.083333333333334,25.0,3157.2916666666665,12.0,GT Bank,29.0,26-35,Lagos,8a8589b953bc23f70153c887b4b45c9a
301966408.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12000.0,14.8,27.0,3300.0,5.0,Multinational Banks,42.0,41-61,Other,8a858fbc594a495c01596db4320c084a
301969554.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,21.0,30.0,1500.0,1.0,Multinational Banks,28.0,26-35,Other,8a858f2c58dc6e680158ee00f462655f
301962463.0,+4,10000.0,30,1000.0,10000,menos de 3000,Good,11111.111111111111,8.666666666666666,21.88888888888889,2211.1111111111118,9.0,Multinational Banks,36.0,36-40,Other,8a858e0256b781d80156bb503f2d71d7
301989247.0,+4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,13.25,29.75,1875.0,8.0,Multinational Banks,30.0,26-35,Other,8a858f4156939c3c01569eb58e93629a
301968491.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,24545.454545454544,9.090909090909092,26.818181818181817,3795.4545454545455,11.0,Multinational Banks,36.0,36-40,Lagos,8a858ec6560bc09801560d9fdd577fc5
301997504.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,13000.0,12.2,26.4,2700.0,5.0,Multinational Banks,37.0,36-40,Lagos,8a8588f35451808f0154682042b8389b
301984967.0,+4,10000.0,30,3000.0,10000,3000,Bad,10000.0,13.0,41.6,3000.0,5.0,GT Bank,42.0,41-61,Other,8a858fe8586deed301586e21fcbe1254
301973723.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,22.0,32.0,3000.0,1.0,Multinational Banks,43.0,41-61,Lagos,8a858e235bd971a4015bda37fb3d2ef6
301986751.0,+4,30000.0,30,3999.9000000000015,mas de 10000,mas de 3000,Good,14000.0,12.2,16.0,2900.0,5.0,Multinational Banks,42.0,41-61,Other,8a858f565b683b56015b70b951992639
301974270.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,9.0,10.5,1500.0,2.0,Multinational Banks,38.0,36-40,Lagos,8a858e8d56b784480156c0daba003ae3
301982461.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,18000.0,15.6,28.1,3760.0,10.0,Multinational Banks,42.0,41-61,Lagos,8a858eda552adcc20155307212b55ac2
301966582.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,12.5,5.0,1593.75,4.0,Multinational Banks,42.0,41-61,Lagos,8a8588b75438f49901544510041e0951
301965479.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,4.0,26.0,3000.0,1.0,Multinational Banks,39.0,36-40,Other,8a858ed55c5f1965015c5f58ecbc2069
301987426.0,+4,30000.0,Other,9000.0,mas de 10000,mas de 3000,Good,14285.714285714286,10.285714285714286,28.0,3542.8571428571427,7.0,Multinational Banks,54.0,41-61,Other,8a858e0156b782a10156dfbdd6a1331c
301977034.0,+4,10000.0,Other,1500.0,10000,menos de 3000,Bad,12000.0,3.2,19.2,2100.0,5.0,GT Bank,41.0,41-61,Other,8a858ea45b35639b015b37a9cc3b597e
301983082.0,+4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,14.75,18.25,1875.0,4.0,GT Bank,35.0,26-35,Other,8a858fc15b68ba6a015b6cdb644f7cea
301974313.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,12.0,32.0,3000.0,1.0,Multinational Banks,36.0,36-40,Lagos,8a858f7e5c69a6e3015c77988b05021a
301997118.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,16666.666666666668,11.0,12.0,2958.333333333333,9.0,Multinational Banks,43.0,41-61,Other,8a858edb552adcfd015548d747e725f7
301994040.0,0-4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,10.333333333333334,30.666666666666668,3000.0,3.0,Multinational Banks,45.0,41-61,Other,8a858f085b8a9695015b8aa42fb011ca
301995482.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,4.5,22.5,3000.0,2.0,Multinational Banks,32.0,26-35,Lagos,8a858ef25c8393f8015c87a580106a78
301968674.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12857.142857142857,10.571428571428571,31.428571428571427,3328.5714285714284,7.0,Multinational Banks,47.0,41-61,Lagos,8a858eff55a090650155c536388d2f1b
301959003.0,0-4,20000.0,Other,2250.0,mas de 10000,menos de 3000,Good,10000.0,14.0,15.0,1500.0,2.0,Multinational Banks,44.0,41-61,Other,8a858f775c35b709015c38f9bf933a2e
301971504.0,+4,30000.0,30,3000.0,mas de 10000,3000,Bad,20916.666666666668,12.833333333333334,27.75,4085.4166666666665,13.0,Multinational Banks,35.0,26-35,Lagos,8a858899538ddb8e0153a2b555421fc5
301985884.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,20416.666666666668,10.333333333333334,18.83333333333333,2681.25,12.0,Multinational Banks,45.0,41-61,Lagos,8a858f08582a51bc01582e67a7e115a2
301983023.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,5.0,14.0,1500.0,1.0,GT Bank,40.0,36-40,Lagos,8a858f585cf9d48b015d07dbb8c03999
301977726.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,22.0,25.0,3000.0,1.0,Multinational Banks,34.0,26-35,Lagos,8a858e6c5c88d145015c8cf7a5e17156
302001066.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,14.0,28.0,3000.0,1.0,Multinational Banks,39.0,36-40,Lagos,8a858f585bfd6341015bfed6f96d6046
301973857.0,0-4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,10.333333333333334,22.666666666666668,2500.0,3.0,Multinational Banks,38.0,36-40,Lagos,8a858e935b496584015b4dea69253842
302000194.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,22.0,16.0,1500.0,1.0,Multinational Banks,45.0,41-61,Other,8a858f335c8d9723015c8e03c1123a8f
301988324.0,+4,10000.0,30,3000.0,10000,3000,Good,10000.0,11.25,30.25,3000.0,4.0,GT Bank,36.0,36-40,Other,8a858f6057e2dba50157f3558ac902d4
302001766.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,12.0,23.0,3000.0,1.0,Multinational Banks,31.0,26-35,Other,8a858fe45cd62cbf015cda05b84a7a6e
301993919.0,+4,10000.0,Other,1125.0,10000,menos de 3000,Good,10000.0,16.4,17.6,2100.0,5.0,GT Bank,42.0,41-61,Lagos,8a858966538deb190153a778edfb61aa
301979530.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,25000.0,18.125,20.75,3562.5,8.0,Multinational Banks,45.0,41-61,Other,8a858e8d56b784480156c22f1aac38f2
301999669.0,0-4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,6.0,29.33333333333333,3000.0,3.0,GT Bank,39.0,36-40,Lagos,8a858f9e5a6b4fad015a6b925e3c29fd
301969187.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,13.0,19.5,2250.0,2.0,GT Bank,36.0,36-40,Lagos,8a858eb75c21a2b9015c24d4d3203a06
301998111.0,+4,40000.0,Other,8000.0,mas de 10000,mas de 3000,Good,25000.0,14.666666666666666,27.0,4916.666666666667,5.0,Multinational Banks,39.0,36-40,Lagos,8a81894c529babae0152a10bafeb6895
301961039.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,25833.33333333333,12.083333333333334,32.25,4929.166666666667,12.0,GT Bank,28.0,26-35,Other,8a85888c54a05b820154a7b470875afa
301989974.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,10.0,34.5,3000.0,2.0,Multinational Banks,29.0,26-35,Lagos,8a858f475b8bd761015b8c03cb5920cf
301995236.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,12.0,21.0,3000.0,1.0,Multinational Banks,37.0,36-40,Other,8a858f2c5ca72bae015caa81ef264a58
301980605.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,13.0,26.0,3000.0,1.0,GT Bank,47.0,41-61,Other,8a85882953bc04f80153bc198e5d0222
301999149.0,+4,40000.0,Other,8000.0,mas de 10000,mas de 3000,Bad,21250.0,15.25,24.625,3700.0,8.0,Multinational Banks,43.0,41-61,Other,8a858e585693982b01569a712be80e14
301982399.0,+4,35000.0,30,3500.0,mas de 10000,mas de 3000,Good,18125.0,11.125,29.625,3431.25,8.0,GT Bank,31.0,26-35,Lagos,8a85893d53e2e2f30153e587432034bf
302000222.0,+4,40000.0,Other,8000.0,mas de 10000,mas de 3000,Bad,23750.0,13.375,31.625,4175.0,8.0,GT Bank,38.0,36-40,Other,8a858f8d56e0c3a70156e40f165d6f7b
301989185.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,17.5,46.5,2250.0,3.0,GT Bank,40.0,36-40,Lagos,8a8588dc536a14130153790b5b5d7cda
301999799.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,19.0,30.0,3000.0,1.0,GT Bank,52.0,41-61,Lagos,8a858fb4563228d201563e3b46c90a86
301969681.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,14.5,28.0,3000.0,2.0,Multinational Banks,38.0,36-40,Other,8a858f3d5bfc954e015bfcd515222cca
301967124.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Bad,18571.42857142857,12.142857142857142,26.142857142857142,3657.142857142857,7.0,GT Bank,34.0,26-35,Lagos,8a858fd458639fcc015868eb14b542ad
301983819.0,+4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,12.166666666666666,14.333333333333334,1750.0,6.0,Multinational Banks,35.0,26-35,Other,8a858f1b5b256bc9015b2f810016616c
301997516.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,18.0,23.0,1500.0,3.0,GT Bank,39.0,36-40,Lagos,8a858e245b680423015b6bf6df1d0f55
301970741.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,7.0,12.0,1500.0,1.0,GT Bank,44.0,41-61,Other,8a858e705cb15527015cbfa764de55ec
301965289.0,+4,30000.0,Other,9000.0,mas de 10000,mas de 3000,Good,15625.0,9.5,19.875,3404.6875,9.0,GT Bank,38.0,36-40,Other,8a858faf55d95d930155f2801baa36e7
301961530.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,18125.0,17.375,23.875,2829.6875,8.0,GT Bank,32.0,26-35,Lagos,8a858f5856373f8801563cd1b3272f9c
301988349.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,20000.0,14.857142857142858,17.0,2792.8571428571427,7.0,GT Bank,28.0,26-35,Lagos,8a858f8658c206a90158d0c447863597
301966919.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,25000.0,11.5,16.0,3750.0,4.0,Multinational Banks,34.0,26-35,Lagos,8a688b474ed5e088014ed8b6c50c5f51
301971147.0,0-4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,10.0,23.33333333333333,2500.0,3.0,GT Bank,37.0,36-40,Other,8a858e185b4923b4015b50807fef1ab5
301966138.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,13.5,27.0,3000.0,2.0,Multinational Banks,38.0,36-40,Other,8a858e505ad27570015ad3a536d46c46
301989677.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,13.0,19.0,3000.0,1.0,Multinational Banks,33.0,26-35,Other,8a858e935b496584015b5791626f24f8
301992692.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,17777.777777777777,10.555555555555555,24.77777777777778,3266.6666666666665,9.0,Multinational Banks,43.0,41-61,Other,8a858ea4582fcdc80158338316a258e3
301998183.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,18642.85714285714,16.142857142857142,23.285714285714285,2217.8571428571427,15.0,Multinational Banks,28.0,26-35,Lagos,8a858966538deb1901539f5e7eb051a1
301966441.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,14.0,13.0,1500.0,1.0,Multinational Banks,40.0,36-40,Other,8a858fa95c695f85015c6cd7c64b745b
301994788.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,15.0,25.0,1500.0,1.0,GT Bank,28.0,26-35,Other,8a858e345c788b37015c7cc1579416d3
301993916.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,14.5,6.0,2250.0,2.0,Multinational Banks,43.0,41-61,Other,8a858f2d5853901a01586382639065c7
302001644.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12000.0,10.2,16.4,2100.0,5.0,GT Bank,38.0,36-40,Lagos,8a85898a53bc15600153c1dd6f3f0aa4
301959668.0,+4,15000.0,30,3375.0,mas de 10000,mas de 3000,Good,10000.0,10.25,36.75,3000.0,4.0,Multinational Banks,46.0,41-61,Other,8a858e0a5668e69c01567a390d716175
301967127.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,13.5,26.0,3000.0,2.0,Multinational Banks,43.0,41-61,Lagos,8a8588bd5369b66d01536e7b60501609
301960745.0,+4,40000.0,Other,8000.0,mas de 10000,mas de 3000,Good,27500.0,13.5,33.625,5912.5,8.0,Multinational Banks,42.0,41-61,Lagos,8a858faf56b7821c0156b93cd62a6275
301987712.0,+4,10000.0,Other,500.0,10000,menos de 3000,Good,9333.333333333334,15.444444444444445,18.22222222222222,1866.6666666666667,9.0,Multinational Banks,39.0,36-40,Lagos,8a85881053bc33670153c65bdb937097
301996758.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,22.0,15.0,1500.0,1.0,GT Bank,31.0,26-35,Lagos,8a858f055c831d5b015c838085fc29f5
301988385.0,+4,50000.0,Other,7500.0,mas de 10000,mas de 3000,Good,20000.0,9.857142857142858,30.857142857142858,3999.107142857143,14.0,GT Bank,40.0,36-40,Lagos,8a85883353e2e4e40153f068a4634e02
301968675.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,13750.0,16.0,18.875,2218.75,8.0,Multinational Banks,33.0,26-35,Other,8a8589a7545186b1015472f76aed2246
301972426.0,+4,10000.0,30,1500.0,10000,menos de 3000,Good,12000.0,15.6,12.6,1560.0,5.0,GT Bank,27.0,26-35,Other,8a858f9a56435559015648a1594a0008
301960217.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,11.0,20.25,2625.0,4.0,GT Bank,37.0,36-40,Other,8a858fea5b391cd7015b3936e1ca25c8
301982527.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,20000.0,16.142857142857142,25.428571428571427,3757.142857142857,7.0,Multinational Banks,31.0,26-35,Other,8a858966538deb19015392224ebd20b4
301994043.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,15.0,31.0,1500.0,1.0,Multinational Banks,46.0,41-61,Other,8a858eb456e0b9490157008699270938
301997412.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,10.0,10.0,1500.0,1.0,GT Bank,33.0,26-35,Other,8a858edd5c8348c4015c83b50abf26f4
301966297.0,0-4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,14.0,26.666666666666668,3000.0,3.0,Multinational Banks,34.0,26-35,Other,8a858e355908083001593c3acd320f4b
301967428.0,+4,30000.0,Other,9000.0,mas de 10000,mas de 3000,Good,14166.666666666666,12.833333333333334,22.5,3562.5,6.0,Multinational Banks,34.0,26-35,Lagos,8a858f8b59e0e8980159e5bcc1e21094
302000155.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,8.0,31.0,3000.0,1.0,GT Bank,38.0,36-40,Other,8a858f61560bc0e5015612044d501fe2
301999416.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,14.0,22.5,2250.0,2.0,GT Bank,31.0,26-35,Other,8a858f9d5bd44001015bd4bd9c2e2f04
301968943.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,20.0,40.0,3000.0,1.0,GT Bank,42.0,41-61,Lagos,8a858ec75bfd77c4015bfda261b10b09
301992865.0,+4,20000.0,Other,1500.0,mas de 10000,menos de 3000,Good,17777.777777777777,12.666666666666666,17.333333333333332,2558.333333333333,9.0,GT Bank,37.0,36-40,Lagos,8a858e1158dc4d8301590729328d2857
301961159.0,+4,25000.0,30,3750.0,mas de 10000,mas de 3000,Good,15000.0,14.285714285714286,15.285714285714286,2367.8571428571427,7.0,Multinational Banks,41.0,41-61,Lagos,8a858e125a48129b015a4af97ed06160
301996788.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,8.0,23.0,3000.0,1.0,GT Bank,37.0,36-40,Other,8a858e135c7e2eec015c813211a96674
301972436.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,5.0,18.0,1500.0,1.0,Multinational Banks,46.0,41-61,Lagos,8a858fd55ccafbe9015ccb02689f0413
301966641.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,12500.0,13.0,21.75,3375.0,4.0,Multinational Banks,35.0,26-35,Other,8a858fff5a28d297015a338c644f5053
301970151.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,11.0,12.0,1500.0,1.0,GT Bank,31.0,26-35,Lagos,8a858f4e5ca72981015ca8ad2f9e5e4e
301993871.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Good,10000.0,17.0,16.0,1500.0,1.0,Multinational Banks,37.0,36-40,Other,8a858f6a5d1e09b3015d227616690c90
301967701.0,0-4,20000.0,30,4500.0,mas de 10000,mas de 3000,Bad,10000.0,8.333333333333334,16.333333333333332,3000.0,3.0,Multinational Banks,42.0,41-61,Lagos,8a858ee45b39aa80015b3ae1004602fa
301993563.0,+4,40000.0,30,4000.0,mas de 10000,mas de 3000,Good,28333.33333333333,12.5,22.916666666666668,3400.0,12.0,Multinational Banks,30.0,26-35,Other,8a858e705668e16701566f6b45c03059
302000001.0,+4,20000.0,Other,2250.0,mas de 10000,menos de 3000,Bad,14000.0,14.8,16.4,2250.0,5.0,Multinational Banks,42.0,41-61,Other,8a858e555b85f9a2015b8606945a0a8b
302002663.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,13.0,15.0,1500.0,1.0,Multinational Banks,33.0,26-35,Lagos,8a858e8d56b784480156d7d32d347963
301991292.0,0-4,10000.0,30,3000.0,10000,3000,Bad,10000.0,19.0,32.0,3000.0,1.0,GT Bank,42.0,41-61,Lagos,8a858f665c45930d015c50b87343345d
301997633.0,+4,50000.0,30,2500.0,mas de 10000,menos de 3000,Good,22333.33333333333,15.0,20.466666666666665,3633.3333333333335,15.0,Multinational Banks,44.0,41-61,Lagos,8a858899538ddb8e01539483a5c32d6a
302000060.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,13.0,28.0,3000.0,1.0,Multinational Banks,43.0,41-61,Other,8a858f0c5cef4be2015cf266791a0b01
302003244.0,+4,20000.0,Other,2250.0,mas de 10000,menos de 3000,Good,12500.0,17.0,15.0,1687.5,4.0,Multinational Banks,32.0,26-35,Other,8a858f675b8b8df9015b8bb25ccf1d0a
302000846.0,0-4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,13.333333333333334,17.666666666666668,3000.0,3.0,Multinational Banks,27.0,26-35,Lagos,8a858fec5c169ff0015c16a935bc04b2
301995457.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,15555.555555555557,16.333333333333332,24.33333333333333,3588.8888888888887,9.0,Multinational Banks,35.0,26-35,Other,8a858fd855077357015508b44a816ded
301958937.0,0-4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,10000.0,11.666666666666666,14.333333333333334,1500.0,3.0,Multinational Banks,40.0,36-40,Other,8a858f0f5bfd79d2015c08207d265627
301968324.0,+4,10000.0,Other,1125.0,10000,menos de 3000,Good,14000.0,15.4,18.2,3300.0,5.0,Multinational Banks,33.0,26-35,Other,8a858f965a60fcd2015a61557a7f4325
301996859.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,5.0,14.0,1500.0,1.0,Multinational Banks,35.0,26-35,Other,8a858e045cd5b1d6015ce47a16742d68
301997358.0,+4,40000.0,Other,8000.0,mas de 10000,mas de 3000,Good,23333.33333333333,14.11111111111111,32.111111111111114,5088.888888888889,9.0,GT Bank,29.0,26-35,Other,8a858953548fb0c001549d3ca0e6369c
302004008.0,0-4,10000.0,30,3000.0,10000,3000,Good,10000.0,14.0,25.0,3000.0,1.0,GT Bank,32.0,26-35,Lagos,8a858eab5cf9c4c8015d0008356e462f
301959841.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,15000.0,15.0,9.833333333333334,1875.0,6.0,Multinational Banks,37.0,36-40,Other,8a858fcb5bab1fda015bae1de6d35266
301966209.0,+4,20000.0,30,4500.0,mas de 10000,mas de 3000,Good,14000.0,13.4,12.4,2250.0,5.0,Multinational Banks,47.0,41-61,Lagos,8a858e885b68546c015b7238f22027ba
301958710.0,+4,30000.0,30,3000.0,mas de 10000,3000,Good,22272.727272727272,10.909090909090908,29.09090909090909,4013.636363636364,11.0,Multinational Banks,36.0,36-40,Lagos,8a85891e53ad0e6b0153bdec607d1d0c
301975524.0,0-4,10000.0,Other,1500.0,10000,menos de 3000,Bad,10000.0,15.0,13.0,1500.0,1.0,Multinational Banks,37.0,36-40,Other,8a858fa95c695f85015c779c6bb8403d
301977626.0,+4,60000.0,Other,8100.0,mas de 10000,mas de 3000,Bad,35500.0,12.75,11.75,4410.0,20.0,Multinational Banks,31.0,26-35,Other,8a858fe5569398920156a3a9a77b5d02
301976597.0,0-4,10000.0,Other,1125.0,10000,menos de 3000,Bad,10000.0,20.666666666666668,13.666666666666666,1500.0,3.0,GT Bank,43.0,41-61,Other,8a858fd25c5a5bc7015c5dea03764080
301993428.0,+4,30000.0,30,4500.0,mas de 10000,mas de 3000,Good,16250.0,13.0,12.375,2437.5,8.0,GT Bank,51.0,41-61,Other,8a858f935760a61801576b84163733d3
