customerid,bank_name_clients,age,state,age_interval
8a858e785c8d9167015c92c004e72b0a,GT Bank,43,Other,41-61
8a858f1554e29449015505ceef786df0,Multinational Banks,54,Lagos,41-61
8a858e9d5bfd7037015c0baee4de3547,Multinational Banks,46,Other,41-61
8a858e955add2971015addf0bf9623ee,Multinational Banks,35,Other,26-35
8a858fba5cd5feee015cd934e2f2657f,Multinational Banks,39,Lagos,36-40
8a858899538ddb8e01539536add23417,GT Bank,34,Lagos,26-35
8a858e5b5a80188b015a81895c596e21,Multinational Banks,35,Other,26-35
8a858e4c5a715421015a7abbfbbd786f,GT Bank,43,Lagos,41-61
8a8588f6548fb0c201549514019447e3,GT Bank,35,Other,26-35
8a8589a453d0b8850153d7410291589f,GT Bank,46,Other,41-61
8a858eb75c21a2b9015c2d16582b6eb0,GT Bank,49,Other,41-61
8a858f8f5bfd3cfa015c0cb3fc9139b2,Multinational Banks,44,Other,41-61
8a858f4f5511dca2015524e4a49e4727,Multinational Banks,38,Lagos,36-40
8a858fd25c5a5bc7015c5dea03764080,GT Bank,43,Other,41-61
8a858f4b5ccab528015ccaf7470b2d9e,Multinational Banks,27,Other,26-35
8a858f305cb1ec4e015cb65bf76e7744,Multinational Banks,34,Lagos,26-35
8a858ed158f3044d0158fe42a7e14997,GT Bank,36,Lagos,36-40
8a858f6155f96a03015607947b3c4f67,Multinational Banks,29,Other,26-35
8a85896653e2e18b0153ea4c2b00049f,GT Bank,39,Other,36-40
8a858f3e5885ffa301588ee171d761d8,GT Bank,36,Lagos,36-40
8a858e395cb1d4d9015cbe36653b294e,Multinational Banks,36,Lagos,36-40
8a858e725c3ae262015c3e97e63a2b2b,Multinational Banks,32,Other,26-35
8a858ef95bf799a0015bf7ad8a020a28,GT Bank,34,Other,26-35
8a858f2c59cb2d550159cbfe2d45028d,Multinational Banks,49,Other,41-61
8a858e2d565657b101565c1b4e586d85,Multinational Banks,32,Lagos,26-35
8a858f085b905684015b906e73a01478,Multinational Banks,40,Lagos,36-40
8a858fd35b441894015b44ed16fb63b7,GT Bank,32,Lagos,26-35
8a858e585693982b01569a712be80e14,Multinational Banks,43,Other,41-61
8a858f0d58a18ebc0158a9bf124b5a30,Multinational Banks,31,Lagos,26-35
8a858f8d56e0c3a70156e7e736735594,Multinational Banks,43,Other,41-61
8a858f505ca7b434015cab87f6cb61ed,Multinational Banks,32,Lagos,26-35
8a858e0359b799e30159b7c4d72314cf,Multinational Banks,37,Other,36-40
8a858fa154e2912f0154f16a80f32556,Multinational Banks,31,Other,26-35
8a858f565c3acb9d015c4455228962ad,Multinational Banks,45,Other,41-61
8a858f615591c2cc01559597a77202c6,GT Bank,30,Other,26-35
8a858f5a57519e480157608691d3558d,Multinational Banks,29,Other,26-35
8a858fd95c3b5bca015c3fcc0b374c3e,Multinational Banks,35,Other,26-35
8a858ece5b0142e3015b0f6361f57d8c,GT Bank,34,Other,26-35
8a858fe05d421ff4015d4c87d2a21ceb,Multinational Banks,39,Other,36-40
8a858f295c8d307f015c93a9ccda7eb7,GT Bank,36,Other,36-40
8a858f2e5876d7d001587838696001fc,GT Bank,35,Lagos,26-35
8a858f795896e56b0158a52e3f196868,GT Bank,29,Other,26-35
8a8588ae53f1cb7c015401ca6e5a5db8,Multinational Banks,32,Lagos,26-35
8a858fc959bc56c80159cafe40c76c01,Multinational Banks,30,Lagos,26-35
8a858f7a5ca22d3c015ca365189858f2,GT Bank,31,Lagos,26-35
8a858fb35a6b3924015a6b8d201e3239,GT Bank,46,Lagos,41-61
8a858eda5c8863ff015c8c2578833357,Multinational Banks,40,Lagos,36-40
8a858ed55c63db54015c6d8c404b1af1,GT Bank,38,Lagos,36-40
8a858fc25c172499015c17f4bce4345a,Multinational Banks,29,Other,26-35
8a858ef25cd0c652015cd4677dc72a89,Multinational Banks,34,Lagos,26-35
8a858e325d3245ec015d328e6b0b1fcc,GT Bank,47,Other,41-61
8a858ff45ca0ec96015ca0f1094902d4,Multinational Banks,33,Other,26-35
8a858fa154e2912f0154ef3eeb7c6e15,Multinational Banks,42,Other,41-61
8a858e59569397d5015697f83bac10d0,Multinational Banks,31,Other,26-35
8a858ff455a09f5a0155bc4ffceb6327,GT Bank,46,Lagos,41-61
8a858f115d0e6376015d0f0cfbb13c81,Multinational Banks,31,Lagos,26-35
8a858e705cb15527015cbf20a8da20aa,Multinational Banks,28,Lagos,26-35
8a858ef255c55fd60155d8d393c94853,Multinational Banks,34,Lagos,26-35
8a858ec25a422913015a42b9e0544f59,Multinational Banks,36,Lagos,36-40
8a858ec25a4d1d16015a4d32690f05ce,Multinational Banks,30,Lagos,26-35
8a858f7e5c213ef4015c2629c2f52ad4,Multinational Banks,37,Lagos,36-40
8a858f615591c2cc015598dface34f3a,Multinational Banks,31,Other,26-35
8a858fe45cd62cbf015cd8b70993392b,Multinational Banks,47,Lagos,41-61
8a858fde56eb02280156eb911f1e3872,Multinational Banks,36,Other,36-40
8a858e395cb1d4d9015cb236b4811cbc,Multinational Banks,57,Other,41-61
8a858f6055f82d2c0155f8c77b2b072d,Multinational Banks,40,Other,36-40
8a858f9d5668e3f10156767e9a0f0188,Multinational Banks,37,Lagos,36-40
8a858ea25bf369e4015bf72bd6e75e12,Multinational Banks,33,Lagos,26-35
8a858fc45c5f93be015c6082c1cc4404,Multinational Banks,38,Lagos,36-40
8a858e945631db2f015637e7700e4e60,Multinational Banks,30,Lagos,26-35
8a858e5a5be99e1c015be9e56ea00fde,Multinational Banks,37,Lagos,36-40
8a858ed45c454c11015c4e1307e35dd9,Multinational Banks,46,Other,41-61
8a858e845accb4f9015accdccf761e20,Multinational Banks,40,Other,36-40
8a858f075b58beb8015b5bd409ec3cdc,GT Bank,42,Other,41-61
8a858f13556665aa01556efd1d087572,GT Bank,45,Lagos,41-61
8a858f595ccb6f86015cce03949b43a9,GT Bank,47,Other,41-61
8a858f085b494826015b54791d4f0126,GT Bank,33,Other,26-35
8a858f9d5668e3f1015674a656b3274b,GT Bank,44,Other,41-61
8a858fb05d2d03c8015d2e23db9d1560,Multinational Banks,36,Other,36-40
8a858e0c5bfceae6015bfcfabccb0a81,Multinational Banks,38,Other,36-40
8a858e7c5c78b1ff015c796688235b84,Multinational Banks,41,Other,41-61
8a858f505c7e3a50015c7f0abf5847cd,GT Bank,32,Other,26-35
8a858e585693982b0156ac0d9c0b17b1,GT Bank,37,Other,36-40
8a858e455c1bf763015c1c4eab062420,Multinational Banks,34,Other,26-35
8a8588f5542eb0d401542f48f0381490,Multinational Banks,43,Other,41-61
8a858f775d0e8a23015d11f3cd1d202f,GT Bank,40,Other,36-40
8a858e5856b7840c0156c1158b2c4a07,GT Bank,48,Lagos,41-61
8a858e135c7e2eec015c81cb9dc02458,Multinational Banks,36,Other,36-40
8a858e885b68546c015b789214a9131c,GT Bank,37,Lagos,36-40
8a858e9a54d9121b0154dd1bfff23870,GT Bank,31,Lagos,26-35
8a858f3455a0d8070155b16b7768789b,Multinational Banks,45,Other,41-61
8a858eed5a476a3c015a48d4049172e3,GT Bank,32,Other,26-35
8a858f2c585375f0015864b6715151a1,Multinational Banks,32,Other,26-35
8a858ec65c123dfb015c1655b29255f1,GT Bank,34,Lagos,26-35
8a858f185ac156d7015ac34782ae1523,Multinational Banks,30,Lagos,26-35
8a858fd3552c7562015562a28e7672a4,GT Bank,47,Lagos,41-61
8a858eb4596ff919015974a667560a89,Multinational Banks,41,Other,41-61
8a858f13556665aa015572d6e7b872de,GT Bank,45,Other,41-61
8a858efa5b444739015b47adb9a25de1,Multinational Banks,40,Lagos,36-40
8a858ee0560bc077015617223d040e96,GT Bank,29,Lagos,26-35
8a858fa55b623a05015b623bb10001c6,Multinational Banks,39,Other,36-40
8a85893d53f104eb0153f5a6a7d850eb,Multinational Banks,43,Other,41-61
8a858e025ab3a6c2015ab74cfa5c4431,Multinational Banks,34,Other,26-35
8a858fab5cd5e1a7015ce60347f43f55,GT Bank,45,Other,41-61
8a858fa05cf48427015cf841cd9a7973,GT Bank,54,Other,41-61
8a858fe45a7f52b1015a818bd5ad73a0,Multinational Banks,30,Lagos,26-35
8a858e625c8d993a015c938f829f77ee,Multinational Banks,34,Other,26-35
8a858eb95b8c2f6e015b8cb299b128a0,Multinational Banks,42,Lagos,41-61
8a858e8457f7a42a0157fae7238c3d4c,Multinational Banks,38,Lagos,36-40
8a85896653e2e18b0153f0c200dd62c6,Multinational Banks,28,Lagos,26-35
8a858e0156b782a10156c6613e7c4b5f,GT Bank,41,Lagos,41-61
8a858fa05cf48427015cf4b17c751e5f,GT Bank,31,Other,26-35
8a858f185b390ca6015b392e46cd20ee,Multinational Banks,37,Other,36-40
8a858f255c78552d015c7877d6e11cdb,Multinational Banks,39,Lagos,36-40
8a858fe05d421ff4015d4c5284f11359,Multinational Banks,50,Lagos,41-61
8a858e5856b7840c0156bc78a4767ae8,GT Bank,33,Lagos,26-35
8a858e165b90faf9015b973923842ae9,Multinational Banks,42,Other,41-61
8a858f465668e3d6015685204d750dd7,Multinational Banks,34,Other,26-35
8a8588f35451808f01547b8e92ec220d,Multinational Banks,38,Lagos,36-40
8a8588b754517d80015457518d6a1968,GT Bank,34,Lagos,26-35
8a858e5555780ea001557e7212a741c5,Multinational Banks,29,Other,26-35
8a858e345bd96da8015be6b9f8bc10c7,GT Bank,34,Other,26-35
8a858e495cef1ef1015cf2969cc12781,Multinational Banks,34,Other,26-35
8a858edf55ca17ba0155de9a93fd4b4b,Multinational Banks,39,Lagos,36-40
8a858ec05ba5ca1d015bae4081105e57,Multinational Banks,31,Lagos,26-35
8a858f9d5afc0a16015b0054bbf824f1,GT Bank,39,Lagos,36-40
8a858e885c9c6f96015ca07a1fe371fd,Multinational Banks,42,Lagos,41-61
8a858ea8580b1fee015810374b69234f,Multinational Banks,52,Lagos,41-61
8a858f465668e3d60156790caa5f49da,GT Bank,28,Other,26-35
8a858e1e54e2aa5a0154fbf9330120e1,GT Bank,33,Lagos,26-35
8a858f975c4582c4015c536f14707d09,GT Bank,44,Other,41-61
8a858e1c56dfea870156f57a826a1207,Multinational Banks,38,Other,36-40
8a858fa4552add9f01553b45e3de1ac4,GT Bank,45,Lagos,41-61
8a858ec55b67bb15015b67ce6a96119a,Multinational Banks,39,Other,36-40
8a858f065b1fe50a015b20c201f574d1,GT Bank,41,Lagos,41-61
8a858eda552adcc2015559532234110a,GT Bank,32,Lagos,26-35
8a858e9b560bbd63015612f7790c7b4f,Multinational Banks,45,Other,41-61
8a858edd5c8348c4015c83b50abf26f4,GT Bank,33,Other,26-35
8a858fff5a28d297015a2db9e78d1744,Multinational Banks,29,Lagos,26-35
8a858f025a1e7e0c015a1f38bb824bd3,GT Bank,35,Lagos,26-35
8a858e535bab293b015babc929a521d1,Multinational Banks,35,Lagos,26-35
8a858e0f5c45466f015c55c7e09d5e9c,Multinational Banks,35,Other,26-35
8a858f085b494826015b4c9e290c7d30,Multinational Banks,37,Other,36-40
8a858e5b5bd99460015be581e6a247b8,GT Bank,37,Lagos,36-40
8a858e9156e137c601570a050b355c99,Multinational Banks,41,Other,41-61
8a858fa3552ae11201552fce5df04e1a,Multinational Banks,35,Lagos,26-35
8a858e6c5c88d145015c92c49dec0023,Multinational Banks,29,Other,26-35
8a858f68587f3da1015880ef5d8805b4,GT Bank,32,Other,26-35
8a858ec358dc5c130158f43410ba2b2d,Multinational Banks,31,Other,26-35
8a858e6d58b0cc520158b468f3507f9f,GT Bank,35,Lagos,26-35
8a858ff15b5d3f84015b5d6327223863,Multinational Banks,31,Other,26-35
8a858fab5bfd307b015bfd4d5b96114d,Multinational Banks,45,Other,41-61
8a858f6057e2dba50157ee0cb3c55da4,Multinational Banks,42,Lagos,41-61
8a858fa154daefc00154de1b445805fa,GT Bank,42,Other,41-61
8a858e955add2971015ae83a40df7a76,Multinational Banks,34,Lagos,26-35
8a858edb552adcfd01553aaa3b64672b,Multinational Banks,35,Other,26-35
8a858fcf5591c5cf0155a14b0343250a,Multinational Banks,36,Lagos,36-40
8a858fff5800e01e015801d5f11a5f45,Multinational Banks,27,Other,26-35
8a858ea25bf369e4015bf67bb90f02aa,Multinational Banks,32,Other,26-35
8a858fea5b8c314d015b8f3fa4a93a11,GT Bank,40,Other,36-40
8a858f8e5bf28eca015bf2c99325238f,Multinational Banks,39,Lagos,36-40
8a858e6f5668e017015684c4a4305d0a,Multinational Banks,29,Lagos,26-35
8a858e205af14ee8015af221e4fb5fd6,GT Bank,33,Other,26-35
8a858e64590ae20001592d0712656fd5,Multinational Banks,34,Other,26-35
8a858f5e5cb23c77015cb7532e3912cb,Multinational Banks,46,Other,41-61
8a858f5e5566567d01556f2580846d5f,Multinational Banks,35,Lagos,26-35
8a858e8e5cc54eb9015cc59a217a246a,Multinational Banks,37,Lagos,36-40
8a858ef45bcf0c76015bcf1a864d0462,Multinational Banks,41,Other,41-61
8a858ee65be8d42d015be90352a8166d,Multinational Banks,34,Other,26-35
8a858fe05d421ff4015d4c87d2a21ceb,Multinational Banks,39,Other,36-40
8a858f265c1c393e015c20379a9341b7,GT Bank,30,Other,26-35
8a8589f3545185540154764b72b027fb,GT Bank,36,Other,36-40
8a858e1c5bab1191015bae9d16cc1cf6,Multinational Banks,44,Other,41-61
8a858f695ceee665015cef2c74e82bc3,GT Bank,39,Lagos,36-40
8a858e155cd052b0015cd2a48d745802,GT Bank,31,Lagos,26-35
8a858e035693e02901569d043ad712d8,Multinational Banks,37,Lagos,36-40
8a85891e53ad0e6b0153b0ba20452521,Multinational Banks,33,Other,26-35
8a858e0d59b23c720159b3a2d9a054bb,Multinational Banks,38,Lagos,36-40
8a858e6f5668e01701568392953a495d,Multinational Banks,34,Other,26-35
8a858ee758a4dfbc0158ab94693037fd,Multinational Banks,48,Lagos,41-61
8a858f8a5a424041015a4673217f2c18,GT Bank,47,Other,41-61
8a858faf56939fea0156a7a6a8435dd7,GT Bank,32,Lagos,26-35
8a858f9c56aaf37d0156b7221dc522d4,GT Bank,43,Other,41-61
8a858ff35af1c396015af1fc915018ca,Multinational Banks,36,Other,36-40
8a858f01588603fa0158872e60af68d0,Multinational Banks,59,Lagos,41-61
8a858ff556236fa8015626551cd23d08,GT Bank,38,Lagos,36-40
8a858eef55548905015554a9578505d4,Multinational Banks,42,Other,41-61
8a858f055c831d5b015c838085fc29f5,GT Bank,31,Lagos,26-35
8a858fc259d7378a0159d9505282320d,Multinational Banks,35,Other,26-35
8a858ef85a613c85015a6645c8f248dc,Multinational Banks,34,Lagos,26-35
8a858f54589736f40158a6bcd6ac24fb,Multinational Banks,39,Other,36-40
8a858fea5b8c314d015b8fc90f951661,GT Bank,45,Lagos,41-61
8a858fd05b154854015b154996140050,Multinational Banks,37,Other,36-40
8a858f765aad177b015aad95c071630f,GT Bank,39,Lagos,36-40
8a858e345be813ea015bea87369b2395,GT Bank,33,Lagos,26-35
8a858eef5554890501555f67fb433a28,Multinational Banks,31,Lagos,26-35
8a858f525bedff8d015bef815d3c6d46,GT Bank,43,Other,41-61
8a858f665c45930d015c50908f4d2df3,Multinational Banks,35,Other,26-35
8a858fd25c5a5bc7015c5b63cb92393a,Multinational Banks,38,Other,36-40
8a858e935b496584015b545b32e350e8,Multinational Banks,29,Other,26-35
8a858f1a5ccb60ae015cccf036d254b1,GT Bank,33,Other,26-35
8a858f305cb1ec4e015cb215f0500a8d,Multinational Banks,30,Other,26-35
8a858e725c3ae262015c3ea9a77430ea,GT Bank,36,Lagos,36-40
8a858e7b55deef140155e4ec385d463c,Multinational Banks,42,Lagos,41-61
8a858e875c63d395015c77406c2871b5,Multinational Banks,34,Other,26-35
8a858ec65cc6352b015cc64525ea0763,GT Bank,37,Other,36-40
8a858e1e54e2aa5a0154e2bed058051e,Multinational Banks,34,Lagos,26-35
8a858e255557edfe015559c51f350cc0,GT Bank,32,Lagos,26-35
8a858e255b910db1015ba178f5865126,GT Bank,37,Lagos,36-40
8a858e8d56b784480156d556a42862f5,Multinational Banks,28,Other,26-35
8a858900536a043401537e4c0ac5452a,GT Bank,38,Lagos,36-40
8a858f8a5a424041015a45922fcc2ede,GT Bank,36,Lagos,36-40
8a858eae5bb5beb8015bbb0a34bf0472,Multinational Banks,34,Lagos,26-35
8a85886f54517ee00154528c65463d2b,GT Bank,29,Other,26-35
8a858f9d565c00590156663342c463d5,GT Bank,32,Lagos,26-35
8a858ebb5adce699015ae18330e817da,Multinational Banks,30,Other,26-35
8a858f4c5bb597f6015bc37ca2495d1e,Multinational Banks,42,Lagos,41-61
8a858eba5591bf28015598d9905c1ce2,GT Bank,30,Lagos,26-35
8a858f1a5ccb60ae015ccf0ca1393eee,Multinational Banks,38,Other,36-40
8a85893d53f104eb0153f65ccad80981,Multinational Banks,29,Other,26-35
8a858f9d5bd44001015bd4bd9c2e2f04,GT Bank,31,Other,26-35
8a858e51584a1fc701584f9840341f42,Multinational Banks,39,Lagos,36-40
8a858fd3552c7562015559cb371f4c8c,Multinational Banks,33,Lagos,26-35
8a858fd75bb62bbe015bc4d0514c622f,GT Bank,41,Other,41-61
8a858f445cef446f015cf26e763c3504,GT Bank,48,Lagos,41-61
8a858e2c5cc64f70015cc83a050e57d2,Multinational Banks,27,Lagos,26-35
8a858ee159de9b420159dee292301739,Multinational Banks,34,Other,26-35
8a858e5555780ea001557951c3dc6af3,Multinational Banks,29,Lagos,26-35
8a858ffb5b350b52015b386112da4435,GT Bank,33,Other,26-35
8a8588fd53f1099e015400dd349f073e,GT Bank,41,Lagos,41-61
8a858f485a5c6a7a015a5dd3c9464ca9,GT Bank,32,Lagos,26-35
8a858e7d595026f8015951c0c4a03fae,Multinational Banks,36,Other,36-40
8a858900536a043401537f79fca22800,Multinational Banks,38,Lagos,36-40
8a858e245b680423015b6dd77f2150e8,Multinational Banks,38,Lagos,36-40
8a858fdd54d4dd160154e1edcb6d7596,Multinational Banks,30,Other,26-35
8a858fc65c7e0e55015c7f71c0ec64e0,Multinational Banks,40,Lagos,36-40
8a858e775b10631f015b106dec5e0758,GT Bank,40,Lagos,36-40
8a858ea75b1fd476015b21f082c92965,GT Bank,42,Lagos,41-61
8a858fb15b34a708015b360a67c61f3a,Multinational Banks,44,Other,41-61
8a858fb4563228d201564c66602444a2,Multinational Banks,29,Other,26-35
8a858fb85cc5f243015cc61fb4dd2f63,GT Bank,48,Other,41-61
8a858e625c8d993a015c98e6bf820462,Multinational Banks,38,Other,36-40
8a858f1f587161850158742ebbce53d8,GT Bank,36,Other,36-40
8a858fbd5cd6054a015cde54dfb866ae,Multinational Banks,34,Lagos,26-35
8a858e8e59bbadf50159bc079e1a31c1,Multinational Banks,37,Other,36-40
8a858ff85bd93919015bdf39c4bc513a,Multinational Banks,33,Lagos,26-35
8a858e6f5cd5e874015cde13d1225f01,GT Bank,38,Other,36-40
8a858fa65d13a38c015d142bf2d73b6d,Multinational Banks,44,Other,41-61
8a858e8e59bbadf50159c61ebd527a05,Multinational Banks,36,Other,36-40
8a858fb85b81c658015b851b7668420c,Multinational Banks,43,Lagos,41-61
8a858e705668e167015669d13a392b04,Multinational Banks,34,Other,26-35
8a858f975c4582c4015c53d3a3a2351c,Multinational Banks,31,Other,26-35
8a858e885b68546c015b6cb377c12140,Multinational Banks,36,Other,36-40
8a858fd05bfd7d3c015c025a5aa05908,GT Bank,36,Other,36-40
8a858faf5679a83801568eafc30a030b,Multinational Banks,57,Other,41-61
8a858f365b2547f3015b2bfd85c85ec1,GT Bank,39,Other,36-40
8a858f8658c206a90158d0c447863597,GT Bank,28,Lagos,26-35
8a858fa5552add5d0155452401244051,Multinational Banks,39,Other,36-40
8a858e105bd92644015bded94870560e,Multinational Banks,35,Other,26-35
8a858fda5ca12263015ca1a06c7f3657,GT Bank,32,Other,26-35
8a858f365c83961c015c83a6989c054c,GT Bank,40,Other,36-40
8a858f3e589c406101589ef73f273508,Multinational Banks,47,Other,41-61
8a858feb55f82bbf0155f85225000130,Multinational Banks,38,Lagos,36-40
8a8588dc5384a05f0153982119c81a51,Multinational Banks,34,Other,26-35
8a858eb85c1be44c015c1c8e37dc38ae,Multinational Banks,30,Other,26-35
8a858ece586263020158696870092f98,Multinational Banks,28,Lagos,26-35
8a858e69566ae5b8015674eb114d02a7,Multinational Banks,33,Other,26-35
8a858e635bd8fe1e015bd96654063492,Multinational Banks,32,Lagos,26-35
8a858e1d5cd58f9e015cdfe7c50d380b,Multinational Banks,36,Other,36-40
8a858ec45577f83e01557c9d42d31c88,Multinational Banks,41,Other,41-61
8a858f0a56d3ed1f0156d55f4623244c,Multinational Banks,32,Other,26-35
8a85881053bc33670153cc5a32432a14,GT Bank,42,Other,41-61
8a858e705cb15527015cbfa764de55ec,GT Bank,44,Other,41-61
8a858e035693e0290156b6bd3b483170,GT Bank,60,Other,41-61
8a858eb45784f9280157880bb0201fd6,GT Bank,33,Lagos,26-35
8a858f6c570f2d66015712e38a287de4,Multinational Banks,51,Other,41-61
8a858e225c404292015c5530c04b10ac,Multinational Banks,39,Lagos,36-40
8a858f6c570f2d66015715196add220a,Multinational Banks,36,Other,36-40
8a858e985885ff6d0158901f30661ab5,Multinational Banks,39,Other,36-40
8a858e0f5577f579015581e5b7620c02,Multinational Banks,37,Other,36-40
8a858fd75bc96a6f015bcd5861d93185,Multinational Banks,40,Lagos,36-40
8a858f9157f7b9670157fcc1f2611cff,GT Bank,33,Other,26-35
8a858e035693e029015695208c6b4c61,GT Bank,44,Lagos,41-61
8a858fd3552c75620155488cbd3f650d,Multinational Banks,41,Other,41-61
8a858f7d5ab3ca4b015ab5184798706a,Multinational Banks,33,Other,26-35
8a858faf56939fea0156954f195d4ffb,Multinational Banks,47,Lagos,41-61
8a858eda5c8863ff015c976326e5032d,Multinational Banks,42,Lagos,41-61
8a858e7e5c7cff8b015c7d09f3b005b9,Multinational Banks,34,Other,26-35
8a858f6c5bf84cd0015bf8b8239327b2,Multinational Banks,40,Lagos,36-40
8a858f6c5a37e2a3015a3820e4ef2dcd,Multinational Banks,37,Lagos,36-40
8a858f015d66186b015d75096a420eca,GT Bank,37,Other,36-40
8a858ff9580b881201581a57953908dc,Multinational Banks,36,Other,36-40
8a858faf56b7821c0156bc7a2d156c16,Multinational Banks,30,Other,26-35
8a858fef570f30e501571f79fbe43bc4,Multinational Banks,34,Other,26-35
8a858faf5679a8380156906a01984117,GT Bank,39,Lagos,36-40
8a858f995c5fa060015c63abd4c27a56,Multinational Banks,35,Other,26-35
8a858ff9580b88120158160820c9217b,GT Bank,42,Other,41-61
8a858f4f5511dca201551d3b601d7be8,GT Bank,39,Other,36-40
8a858e1d5cd58f9e015ce610e19f13f4,Multinational Banks,40,Lagos,36-40
8a8589595384a853015392bf85934db0,GT Bank,40,Lagos,36-40
8a858edd56236fc8015623c3a4f40467,GT Bank,29,Lagos,26-35
8a858e9b560bbd6301562203e6357977,Multinational Banks,37,Lagos,36-40
8a858f9158be26030158cca6f4aa5f6e,Multinational Banks,30,Other,26-35
8a858f3355ae6a610155c900911f5030,GT Bank,47,Lagos,41-61
8a858eea5d1d99d3015d2729731b142b,GT Bank,35,Other,26-35
8a858e6059e0a7080159e991a6103010,GT Bank,34,Lagos,26-35
8a858f1a5ccb60ae015ccf36f02c59b5,Multinational Banks,32,Lagos,26-35
8a858ee65be8d42d015bec93bd4c5303,GT Bank,44,Other,41-61
8a858e575a6c2e70015a6f61169b73b4,GT Bank,34,Other,26-35
8a858faf56939fea0156975419b87130,Multinational Banks,37,Lagos,36-40
8a858f9157f7b967015800b952973dd1,Multinational Banks,48,Other,41-61
8a858e8d56adbdae0156b437814d071b,Multinational Banks,42,Other,41-61
8a858f955a61ad4e015a64d0dcbe6714,GT Bank,52,Lagos,41-61
8a858f905c06a9c0015c0fe9941d0e24,Multinational Banks,35,Lagos,26-35
8a858e005c2154c2015c2f5f6aac6594,Multinational Banks,36,Lagos,36-40
8a858ea55b58f026015b599e472439d2,GT Bank,31,Lagos,26-35
8a858e1f5cac899f015cad49e98535fa,Multinational Banks,32,Lagos,26-35
8a858eea5d1d99d3015d27a2a7f62335,Multinational Banks,39,Other,36-40
8a858e725c3ae262015c3dfc23de0ccf,Multinational Banks,32,Other,26-35
8a858edd5c8348c4015c862319f96e04,Multinational Banks,31,Other,26-35
8a858f1e5add5268015ae7ca38b245d2,Multinational Banks,33,Other,26-35
8a858fcb5b00cc54015b0c32ba401c99,Multinational Banks,28,Other,26-35
8a858fba5cd5feee015cda4f0fa423b4,Multinational Banks,37,Lagos,36-40
8a858e1d5cd58f9e015cd912f8830794,GT Bank,34,Lagos,26-35
8a858f4e5ba5e8d3015ba64844642115,GT Bank,41,Lagos,41-61
8a858e4e5c3502ab015c3581a2ea2f66,Multinational Banks,30,Lagos,26-35
8a8589a053acc39e0153b20ebccf30b9,Multinational Banks,54,Other,41-61
8a858e0b5cf4883c015cf56488eb4d41,Multinational Banks,46,Other,41-61
8a858e705668e16701568d358c6579da,Multinational Banks,31,Other,26-35
8a858ee454da1cbd0154dce7be67210f,GT Bank,29,Lagos,26-35
8a858e945bfdb9e7015bfe5bac2124e2,GT Bank,40,Other,36-40
8a858fd25c5a5bc7015c5cd633965294,Multinational Banks,34,Lagos,26-35
8a858fa154e2912f0154fd34e31275c1,Multinational Banks,36,Lagos,36-40
8a858f725b49c0c0015b574551297af8,Multinational Banks,36,Other,36-40
8a858f565b683b56015b7b6b606e1ec9,Multinational Banks,34,Other,26-35
8a858f335c8d9723015c9b0913845868,Multinational Banks,36,Other,36-40
8a858f54592214a001593aa497b31207,Multinational Banks,39,Lagos,36-40
8a858faf56b7821c0156c7d9d39142a5,GT Bank,39,Lagos,36-40
8a858e6d5bb44226015bb467068c0fe2,Multinational Banks,46,Lagos,41-61
8a858f0c5cc68025015cca6d2f6873fd,Multinational Banks,42,Lagos,41-61
8a858fea5751aefe01575d9c176d4375,GT Bank,41,Other,41-61
8a858f3d5add42e2015ae9ab7c277132,Multinational Banks,34,Other,26-35
8a858e0359cf06110159cf9c88e42ab0,Multinational Banks,30,Other,26-35
8a858f595ccb6f86015ccebe6c7c79d4,GT Bank,48,Other,41-61
8a858eb55cf45581015cf4c50f3d4335,Multinational Banks,44,Lagos,41-61
8a858f505c7e3a50015c7e8ccaa9285c,Multinational Banks,36,Other,36-40
