customerid,bank_account_type,bank_name_clients,employment_status_clients,age,state
8a858f3e5885ffa301588ee171d761d8,Savings,GT Bank,Permanent,36-40,Lagos
8a858e395cb1d4d9015cbe36653b294e,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858e725c3ae262015c3e97e63a2b2b,Savings,Multinational Banks,Permanent,26-35,Other
8a858ef95bf799a0015bf7ad8a020a28,Savings,GT Bank,,26-35,Other
8a858f2c59cb2d550159cbfe2d45028d,Savings,Multinational Banks,Permanent,41-61,Other
8a858e2d565657b101565c1b4e586d85,Other,Multinational Banks,Permanent,26-35,Lagos
8a858f085b905684015b906e73a01478,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858fd35b441894015b44ed16fb63b7,Savings,GT Bank,Permanent,26-35,Lagos
8a858e585693982b01569a712be80e14,Other,Multinational Banks,Permanent,41-61,Other
8a858f0d58a18ebc0158a9bf124b5a30,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858f8d56e0c3a70156e7e736735594,Other,Multinational Banks,Other,41-61,Other
8a858f505ca7b434015cab87f6cb61ed,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e0359b799e30159b7c4d72314cf,Savings,Multinational Banks,,36-40,Other
8a858fa154e2912f0154f16a80f32556,Other,Multinational Banks,Other,26-35,Other
8a858f565c3acb9d015c4455228962ad,Savings,Multinational Banks,Permanent,41-61,Other
8a858f615591c2cc01559597a77202c6,Savings,GT Bank,Permanent,26-35,Other
8a858f5a57519e480157608691d3558d,Savings,Multinational Banks,Other,26-35,Other
8a858fd95c3b5bca015c3fcc0b374c3e,Savings,Multinational Banks,Permanent,26-35,Other
8a858ece5b0142e3015b0f6361f57d8c,Savings,GT Bank,Permanent,26-35,Other
8a858fe05d421ff4015d4c87d2a21ceb,Savings,Multinational Banks,Permanent,36-40,Other
8a858f295c8d307f015c93a9ccda7eb7,Savings,GT Bank,Permanent,36-40,Other
8a858f2e5876d7d001587838696001fc,Savings,GT Bank,Permanent,26-35,Lagos
8a858f795896e56b0158a52e3f196868,Savings,GT Bank,Other,26-35,Other
8a8588ae53f1cb7c015401ca6e5a5db8,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858fc959bc56c80159cafe40c76c01,Other,Multinational Banks,Permanent,26-35,Lagos
8a858f7a5ca22d3c015ca365189858f2,Savings,GT Bank,Permanent,26-35,Lagos
8a858fb35a6b3924015a6b8d201e3239,Savings,GT Bank,,41-61,Lagos
8a858eda5c8863ff015c8c2578833357,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858ed55c63db54015c6d8c404b1af1,Savings,GT Bank,Permanent,36-40,Lagos
8a858fc25c172499015c17f4bce4345a,Savings,Multinational Banks,Permanent,26-35,Other
8a858ef25cd0c652015cd4677dc72a89,Savings,Multinational Banks,Permanent,26-35,Lagos
8a8589045384bd8301539e93bb010699,Other,National Banks,Permanent,26-35,Lagos
8a858e325d3245ec015d328e6b0b1fcc,Savings,GT Bank,Permanent,41-61,Other
8a858ff45ca0ec96015ca0f1094902d4,Savings,Multinational Banks,Permanent,26-35,Other
8a858f4b55df0f530155f714fc8a6701,Savings,National Banks,Permanent,26-35,Lagos
8a858fa154e2912f0154ef3eeb7c6e15,Other,Multinational Banks,Permanent,41-61,Other
8a858e59569397d5015697f83bac10d0,Savings,Multinational Banks,Other,26-35,Other
8a858ff455a09f5a0155bc4ffceb6327,Savings,GT Bank,Permanent,41-61,Lagos
8a85883353d0c4e90153d308b87e7f1a,Other,National Banks,Permanent,36-40,Lagos
8a858f115d0e6376015d0f0cfbb13c81,Savings,Multinational Banks,Other,26-35,Lagos
8a858e705cb15527015cbf20a8da20aa,Savings,Multinational Banks,,26-35,Lagos
8a858ef255c55fd60155d8d393c94853,Other,Multinational Banks,Permanent,26-35,Lagos
8a858ec25a422913015a42b9e0544f59,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858ec25a4d1d16015a4d32690f05ce,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858f7e5c213ef4015c2629c2f52ad4,Savings,Multinational Banks,Permanent,36-40,Lagos
8a85896653e2e18b0153ea3a02c07f87,Other,National Banks,Permanent,26-35,Other
8a858f615591c2cc015598dface34f3a,Other,Multinational Banks,Permanent,26-35,Other
8a858fe45cd62cbf015cd8b70993392b,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858edf5c69a538015c795c0a0f0baf,Savings,National Banks,Permanent,41-61,Other
8a858fde56eb02280156eb911f1e3872,Other,Multinational Banks,Permanent,36-40,Other
8a858f8c5ca0e7fe015ca1217e0c1bcd,Savings,National Banks,Permanent,41-61,Other
8a858e395cb1d4d9015cb236b4811cbc,Savings,Multinational Banks,,41-61,Other
8a858f6055f82d2c0155f8c77b2b072d,Savings,Multinational Banks,Permanent,36-40,Other
8a858f9d5668e3f10156767e9a0f0188,Other,Multinational Banks,Other,36-40,Lagos
8a858ea25bf369e4015bf72bd6e75e12,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858ff25c8250c1015c8265f4c80e02,Other,National Banks,Permanent,36-40,Other
8a858fc45c5f93be015c6082c1cc4404,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858e945631db2f015637e7700e4e60,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e5a5be99e1c015be9e56ea00fde,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858ed45c454c11015c4e1307e35dd9,Savings,Multinational Banks,Permanent,41-61,Other
8a858e845accb4f9015accdccf761e20,Savings,Multinational Banks,Permanent,36-40,Other
8a8589a7545186b10154757067323535,Savings,National Banks,Permanent,36-40,Lagos
8a858f075b58beb8015b5bd409ec3cdc,Savings,GT Bank,Permanent,41-61,Other
8a858f13556665aa01556efd1d087572,Other,GT Bank,Permanent,41-61,Lagos
8a858f595ccb6f86015cce03949b43a9,Savings,GT Bank,Permanent,41-61,Other
8a858f085b494826015b54791d4f0126,Savings,GT Bank,,26-35,Other
8a858f9d5668e3f1015674a656b3274b,Savings,GT Bank,Other,41-61,Other
8a858fb05d2d03c8015d2e23db9d1560,Savings,Multinational Banks,,36-40,Other
8a858e0c5bfceae6015bfcfabccb0a81,Savings,Multinational Banks,Permanent,36-40,Other
8a858e7c5c78b1ff015c796688235b84,Savings,Multinational Banks,,41-61,Other
8a858f505c7e3a50015c7f0abf5847cd,Savings,GT Bank,Permanent,26-35,Other
8a858e585693982b0156ac0d9c0b17b1,Other,GT Bank,Permanent,36-40,Other
8a858e455c1bf763015c1c4eab062420,Savings,Multinational Banks,Permanent,26-35,Other
8a8588f5542eb0d401542f48f0381490,Other,Multinational Banks,Other,41-61,Other
8a858f775d0e8a23015d11f3cd1d202f,Savings,GT Bank,,36-40,Other
8a858e5856b7840c0156c1158b2c4a07,Other,GT Bank,Other,41-61,Lagos
8a858e135c7e2eec015c81cb9dc02458,Savings,Multinational Banks,Permanent,36-40,Other
8a858e885b68546c015b789214a9131c,Savings,GT Bank,Permanent,36-40,Lagos
8a858e9a54d9121b0154dd1bfff23870,Savings,GT Bank,Permanent,26-35,Lagos
8a858f3455a0d8070155b16b7768789b,Other,Multinational Banks,Permanent,41-61,Other
8a858eed5a476a3c015a48d4049172e3,Savings,GT Bank,Permanent,26-35,Other
8a858f2c585375f0015864b6715151a1,Savings,Multinational Banks,,26-35,Other
8a858ec65c123dfb015c1655b29255f1,Savings,GT Bank,Permanent,26-35,Lagos
8a858f185ac156d7015ac34782ae1523,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858fd3552c7562015562a28e7672a4,Other,GT Bank,Other,41-61,Lagos
8a858eb4596ff919015974a667560a89,Savings,Multinational Banks,Permanent,41-61,Other
8a858f13556665aa015572d6e7b872de,Other,GT Bank,Other,41-61,Other
8a858efa5b444739015b47adb9a25de1,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858ee0560bc077015617223d040e96,Other,GT Bank,Other,26-35,Lagos
8a858fa55b623a05015b623bb10001c6,Savings,Multinational Banks,Permanent,36-40,Other
8a85893d53f104eb0153f5a6a7d850eb,Other,Multinational Banks,Other,41-61,Other
8a858e025ab3a6c2015ab74cfa5c4431,Savings,Multinational Banks,Other,26-35,Other
8a858fab5cd5e1a7015ce60347f43f55,Savings,GT Bank,Permanent,41-61,Other
8a858fa05cf48427015cf841cd9a7973,Savings,GT Bank,Permanent,41-61,Other
8a858fe45a7f52b1015a818bd5ad73a0,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e625c8d993a015c938f829f77ee,Savings,Multinational Banks,Permanent,26-35,Other
8a858eb95b8c2f6e015b8cb299b128a0,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858e8457f7a42a0157fae7238c3d4c,Other,Multinational Banks,Other,36-40,Lagos
8a85896653e2e18b0153f0c200dd62c6,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e0156b782a10156c6613e7c4b5f,Other,GT Bank,Permanent,41-61,Lagos
8a858fa05cf48427015cf4b17c751e5f,Savings,GT Bank,,26-35,Other
8a858f185b390ca6015b392e46cd20ee,Savings,Multinational Banks,Permanent,36-40,Other
8a858f255c78552d015c7877d6e11cdb,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858fe05d421ff4015d4c5284f11359,Savings,Multinational Banks,,41-61,Lagos
8a858e5856b7840c0156bc78a4767ae8,Other,GT Bank,Other,26-35,Lagos
8a858e165b90faf9015b973923842ae9,Savings,Multinational Banks,Permanent,41-61,Other
8a858f465668e3d6015685204d750dd7,Savings,Multinational Banks,Permanent,26-35,Other
8a8588f35451808f01547b8e92ec220d,Savings,Multinational Banks,Permanent,36-40,Lagos
8a8588b754517d80015457518d6a1968,Savings,GT Bank,Permanent,26-35,Lagos
8a858e5555780ea001557e7212a741c5,Other,Multinational Banks,Other,26-35,Other
8a858e345bd96da8015be47b59666198,Savings,National Banks,Permanent,36-40,Lagos
8a858e345bd96da8015be6b9f8bc10c7,Savings,GT Bank,Permanent,26-35,Other
8a858e495cef1ef1015cf2969cc12781,Savings,Multinational Banks,Permanent,26-35,Other
8a858edf55ca17ba0155de9a93fd4b4b,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858ec05ba5ca1d015bae4081105e57,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858f9d5afc0a16015b0054bbf824f1,Savings,GT Bank,,36-40,Lagos
8a858e885c9c6f96015ca07a1fe371fd,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858ea8580b1fee015810374b69234f,Other,Multinational Banks,Permanent,41-61,Lagos
8a858f465668e3d60156790caa5f49da,Other,GT Bank,Other,26-35,Other
8a858e1e54e2aa5a0154fbf9330120e1,Other,GT Bank,Other,26-35,Lagos
8a858f975c4582c4015c536f14707d09,Savings,GT Bank,,41-61,Other
8a858e1c56dfea870156f57a826a1207,Savings,Multinational Banks,Permanent,36-40,Other
8a858fa4552add9f01553b45e3de1ac4,Other,GT Bank,Permanent,41-61,Lagos
8a858ec55b67bb15015b67ce6a96119a,Savings,Multinational Banks,Permanent,36-40,Other
8a858f065b1fe50a015b20c201f574d1,Savings,GT Bank,Permanent,41-61,Lagos
8a858f0b5b5ddd79015b5e73ab0e5443,Savings,National Banks,Permanent,36-40,Other
8a858eda552adcc2015559532234110a,Other,GT Bank,Other,26-35,Lagos
8a858e9b560bbd63015612f7790c7b4f,Other,Multinational Banks,Other,41-61,Other
8a858edd5c8348c4015c83b50abf26f4,Savings,GT Bank,Permanent,26-35,Other
8a858fff5a28d297015a2db9e78d1744,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858f025a1e7e0c015a1f38bb824bd3,Savings,GT Bank,Permanent,26-35,Lagos
8a858e535bab293b015babc929a521d1,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e0f5c45466f015c55c7e09d5e9c,Savings,Multinational Banks,,26-35,Other
8a858f085b494826015b4c9e290c7d30,Savings,Multinational Banks,Permanent,36-40,Other
8a858e5b5bd99460015be581e6a247b8,Savings,GT Bank,,36-40,Lagos
8a858e9156e137c601570a050b355c99,Savings,Multinational Banks,Permanent,41-61,Other
8a858fa3552ae11201552fce5df04e1a,Other,Multinational Banks,Permanent,26-35,Lagos
8a858e6c5c88d145015c92c49dec0023,Savings,Multinational Banks,Permanent,26-35,Other
8a858ee755a0c84a0155bec1d8244afe,Other,National Banks,Permanent,41-61,Other
8a858f68587f3da1015880ef5d8805b4,Savings,GT Bank,Other,26-35,Other
8a858ec358dc5c130158f43410ba2b2d,Savings,Multinational Banks,Other,26-35,Other
8a858e6d58b0cc520158b468f3507f9f,Savings,GT Bank,Permanent,26-35,Lagos
8a858ff15b5d3f84015b5d6327223863,Savings,Multinational Banks,Permanent,26-35,Other
8a858fab5bfd307b015bfd4d5b96114d,Savings,Multinational Banks,Permanent,41-61,Other
8a858f6057e2dba50157ee0cb3c55da4,Other,Multinational Banks,Permanent,41-61,Lagos
8a858fa154daefc00154de1b445805fa,Savings,GT Bank,Permanent,41-61,Other
8a858e955add2971015ae83a40df7a76,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858edb552adcfd01553aaa3b64672b,Other,Multinational Banks,Permanent,26-35,Other
8a858fcf5591c5cf0155a14b0343250a,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858fff5800e01e015801d5f11a5f45,Other,Multinational Banks,Other,26-35,Other
8a858ea25bf369e4015bf67bb90f02aa,Savings,Multinational Banks,Permanent,26-35,Other
8a858fea5b8c314d015b8f3fa4a93a11,Savings,GT Bank,Permanent,36-40,Other
8a858f8e5bf28eca015bf2c99325238f,Other,Multinational Banks,,36-40,Lagos
8a858e6f5668e017015684c4a4305d0a,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e205af14ee8015af221e4fb5fd6,Savings,GT Bank,Permanent,26-35,Other
8a858e64590ae20001592d0712656fd5,Savings,Multinational Banks,Other,26-35,Other
8a858f5e5cb23c77015cb7532e3912cb,Savings,Multinational Banks,Permanent,41-61,Other
8a858f5e5566567d01556f2580846d5f,Other,Multinational Banks,Permanent,26-35,Lagos
8a858e8e5cc54eb9015cc59a217a246a,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858ef45bcf0c76015bcf1a864d0462,Savings,Multinational Banks,,41-61,Other
8a858ee65be8d42d015be90352a8166d,Savings,Multinational Banks,Permanent,26-35,Other
8a858fe05d421ff4015d4c87d2a21ceb,Savings,Multinational Banks,Permanent,36-40,Other
8a858f265c1c393e015c20379a9341b7,Savings,GT Bank,Permanent,26-35,Other
8a8589f3545185540154764b72b027fb,Other,GT Bank,Permanent,36-40,Other
8a858e1c5bab1191015bae9d16cc1cf6,Savings,Multinational Banks,Permanent,41-61,Other
8a8588dd54be35520154c60d7af90d99,Savings,National Banks,Permanent,26-35,Lagos
8a858f695ceee665015cef2c74e82bc3,Savings,GT Bank,Permanent,36-40,Lagos
8a858e155cd052b0015cd2a48d745802,Savings,GT Bank,Permanent,26-35,Lagos
8a858e035693e02901569d043ad712d8,Other,Multinational Banks,Permanent,36-40,Lagos
8a85891e53ad0e6b0153b0ba20452521,Savings,Multinational Banks,Permanent,26-35,Other
8a858e0d59b23c720159b3a2d9a054bb,Savings,Multinational Banks,,36-40,Lagos
8a858e6f5668e01701568392953a495d,Other,Multinational Banks,Other,26-35,Other
8a858ee758a4dfbc0158ab94693037fd,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858f8a5a424041015a4673217f2c18,Savings,GT Bank,,41-61,Other
8a858faf56939fea0156a7a6a8435dd7,Other,GT Bank,Permanent,26-35,Lagos
8a858f9c56aaf37d0156b7221dc522d4,Other,GT Bank,Other,41-61,Other
8a858ff35af1c396015af1fc915018ca,Savings,Multinational Banks,Permanent,36-40,Other
8a858f01588603fa0158872e60af68d0,Savings,Multinational Banks,,41-61,Lagos
8a858f275c451af5015c5882b88104e6,Savings,National Banks,Permanent,26-35,Other
8a858ee75afc09f4015affcf7ccf4a2b,Savings,National Banks,Permanent,36-40,Other
8a858ff556236fa8015626551cd23d08,Other,GT Bank,Permanent,36-40,Lagos
8a858eef55548905015554a9578505d4,Other,Multinational Banks,Permanent,41-61,Other
8a858f055c831d5b015c838085fc29f5,Savings,GT Bank,Permanent,26-35,Lagos
8a858fc259d7378a0159d9505282320d,Savings,Multinational Banks,Permanent,26-35,Other
8a858ef85a613c85015a6645c8f248dc,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858f54589736f40158a6bcd6ac24fb,Savings,Multinational Banks,,36-40,Other
8a858fea5b8c314d015b8fc90f951661,Savings,GT Bank,Permanent,41-61,Lagos
8a858f9b5c589341015c5905fe4f3ef8,Savings,National Banks,Permanent,26-35,Lagos
8a858fd05b154854015b154996140050,Savings,Multinational Banks,Other,36-40,Other
8a858f765aad177b015aad95c071630f,Savings,GT Bank,Permanent,36-40,Lagos
8a858e345be813ea015bea87369b2395,Savings,GT Bank,Permanent,26-35,Lagos
8a858eef5554890501555f67fb433a28,Other,Multinational Banks,Permanent,26-35,Lagos
8a858f525bedff8d015bef815d3c6d46,Savings,GT Bank,Permanent,41-61,Other
8a858f665c45930d015c50908f4d2df3,Savings,Multinational Banks,Permanent,26-35,Other
8a858fd25c5a5bc7015c5b63cb92393a,Savings,Multinational Banks,Permanent,36-40,Other
8a858e935b496584015b545b32e350e8,Savings,Multinational Banks,Permanent,26-35,Other
8a858f1a5ccb60ae015cccf036d254b1,Savings,GT Bank,Permanent,26-35,Other
8a858f305cb1ec4e015cb215f0500a8d,Savings,Multinational Banks,Permanent,26-35,Other
8a858e725c3ae262015c3ea9a77430ea,Savings,GT Bank,Permanent,36-40,Lagos
8a858e7b55deef140155e4ec385d463c,Other,Multinational Banks,Other,41-61,Lagos
8a858e875c63d395015c77406c2871b5,Savings,Multinational Banks,,26-35,Other
8a858ec65cc6352b015cc64525ea0763,Savings,GT Bank,Permanent,36-40,Other
8a858e1e54e2aa5a0154e2bed058051e,Other,Multinational Banks,Permanent,26-35,Lagos
8a858e255557edfe015559c51f350cc0,Other,GT Bank,Other,26-35,Lagos
8a858e255b910db1015ba178f5865126,Savings,GT Bank,Permanent,36-40,Lagos
8a858e8d56b784480156d556a42862f5,Savings,Multinational Banks,Other,26-35,Other
8a858900536a043401537e4c0ac5452a,Other,GT Bank,Permanent,36-40,Lagos
8a858f8a5a424041015a45922fcc2ede,Savings,GT Bank,Permanent,36-40,Lagos
8a858eae5bb5beb8015bbb0a34bf0472,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858eb75d324d55015d362d07c73dca,Savings,National Banks,Permanent,36-40,Lagos
8a85886f54517ee00154528c65463d2b,Other,GT Bank,Other,26-35,Other
8a858f9d565c00590156663342c463d5,Other,GT Bank,Other,26-35,Lagos
8a858ea35a28b88b015a32ef2263276d,Savings,National Banks,Permanent,26-35,Lagos
8a858ebb5adce699015ae18330e817da,Savings,Multinational Banks,Permanent,26-35,Other
8a858f4c5bb597f6015bc37ca2495d1e,Savings,Multinational Banks,,41-61,Lagos
8a858eba5591bf28015598d9905c1ce2,Other,GT Bank,Permanent,26-35,Lagos
8a858f1a5ccb60ae015ccf0ca1393eee,Savings,Multinational Banks,Permanent,36-40,Other
8a85893d53f104eb0153f65ccad80981,Savings,Multinational Banks,Permanent,26-35,Other
8a858f9d5bd44001015bd4bd9c2e2f04,Savings,GT Bank,,26-35,Other
8a858e51584a1fc701584f9840341f42,Other,Multinational Banks,Permanent,36-40,Lagos
8a858fd3552c7562015559cb371f4c8c,Other,Multinational Banks,Permanent,26-35,Lagos
8a858fd75bb62bbe015bc4d0514c622f,Savings,GT Bank,,41-61,Other
8a858f445cef446f015cf26e763c3504,Savings,GT Bank,,41-61,Lagos
8a858e2c5cc64f70015cc83a050e57d2,Savings,Multinational Banks,,26-35,Lagos
8a858ee159de9b420159dee292301739,Savings,Multinational Banks,Permanent,26-35,Other
8a858e5555780ea001557951c3dc6af3,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858ffb5b350b52015b386112da4435,Savings,GT Bank,Permanent,26-35,Other
8a8588fd53f1099e015400dd349f073e,Other,GT Bank,Permanent,41-61,Lagos
8a858f485a5c6a7a015a5dd3c9464ca9,Savings,GT Bank,,26-35,Lagos
8a858e7d595026f8015951c0c4a03fae,Savings,Multinational Banks,Permanent,36-40,Other
8a858900536a043401537f79fca22800,Other,Multinational Banks,Permanent,36-40,Lagos
8a858e245b680423015b6dd77f2150e8,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858fdd54d4dd160154e1edcb6d7596,Savings,Multinational Banks,Other,26-35,Other
8a858fc65c7e0e55015c7f71c0ec64e0,Savings,Multinational Banks,Permanent,36-40,Lagos
8a858e775b10631f015b106dec5e0758,Savings,GT Bank,,36-40,Lagos
8a858ea75b1fd476015b21f082c92965,Savings,GT Bank,,41-61,Lagos
8a858fb15b34a708015b360a67c61f3a,Savings,Multinational Banks,Permanent,41-61,Other
8a858fb4563228d201564c66602444a2,Other,Multinational Banks,Permanent,26-35,Other
8a858fb85cc5f243015cc61fb4dd2f63,Savings,GT Bank,Permanent,41-61,Other
8a858e625c8d993a015c98e6bf820462,Savings,Multinational Banks,Permanent,36-40,Other
8a858f1f587161850158742ebbce53d8,Savings,GT Bank,Permanent,36-40,Other
8a858fbd5cd6054a015cde54dfb866ae,Savings,Multinational Banks,,26-35,Lagos
8a858e8e59bbadf50159bc079e1a31c1,Savings,Multinational Banks,Permanent,36-40,Other
8a858ff85bd93919015bdf39c4bc513a,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e6f5cd5e874015cde13d1225f01,Savings,GT Bank,Permanent,36-40,Other
8a858fa65d13a38c015d142bf2d73b6d,Savings,Multinational Banks,Permanent,41-61,Other
8a858e8e59bbadf50159c61ebd527a05,Savings,Multinational Banks,Permanent,36-40,Other
8a858fb85b81c658015b851b7668420c,Savings,Multinational Banks,Permanent,41-61,Lagos
8a858e705668e167015669d13a392b04,Other,Multinational Banks,Other,26-35,Other
8a858f975c4582c4015c53d3a3a2351c,Savings,Multinational Banks,,26-35,Other
8a858e885b68546c015b6cb377c12140,Savings,Multinational Banks,Permanent,36-40,Other
8a858fd05bfd7d3c015c025a5aa05908,Savings,GT Bank,,36-40,Other
8a858faf5679a83801568eafc30a030b,Other,Multinational Banks,Permanent,41-61,Other
8a858f365b2547f3015b2bfd85c85ec1,Savings,GT Bank,Permanent,36-40,Other
8a858f8658c206a90158d0c447863597,Savings,GT Bank,Other,26-35,Lagos
8a858fa5552add5d0155452401244051,Other,Multinational Banks,Permanent,36-40,Other
8a858e105bd92644015bded94870560e,Savings,Multinational Banks,Permanent,26-35,Other
8a858fda5ca12263015ca1a06c7f3657,Other,GT Bank,Permanent,26-35,Other
8a858f185d1daff6015d279fcb900eef,Savings,National Banks,Permanent,36-40,Other
8a858f365c83961c015c83a6989c054c,Savings,GT Bank,Permanent,36-40,Other
8a858f3e589c406101589ef73f273508,Savings,Multinational Banks,Permanent,41-61,Other
8a858feb55f82bbf0155f85225000130,Other,Multinational Banks,Permanent,36-40,Lagos
8a8588dc5384a05f0153982119c81a51,Savings,Multinational Banks,Permanent,26-35,Other
8a858eb85c1be44c015c1c8e37dc38ae,Savings,Multinational Banks,,26-35,Other
8a858e6c5bd3fbff015bd6c602636a07,Savings,National Banks,Permanent,36-40,Lagos
8a858ece586263020158696870092f98,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e69566ae5b8015674eb114d02a7,Other,Multinational Banks,Other,26-35,Other
8a858e635bd8fe1e015bd96654063492,Savings,Multinational Banks,Permanent,26-35,Lagos
8a858e1d5cd58f9e015cdfe7c50d380b,Savings,Multinational Banks,Permanent,36-40,Other
8a858ec45577f83e01557c9d42d31c88,Savings,Multinational Banks,Permanent,41-61,Other
8a858f0a56d3ed1f0156d55f4623244c,Other,Multinational Banks,Permanent,26-35,Other
8a85881053bc33670153cc5a32432a14,Other,GT Bank,Permanent,41-61,Other
8a858e705cb15527015cbfa764de55ec,Savings,GT Bank,Permanent,41-61,Other
8a858e035693e0290156b6bd3b483170,Other,GT Bank,Permanent,41-61,Other
8a858eb45784f9280157880bb0201fd6,Other,GT Bank,Other,26-35,Lagos
