customerid;birthdate;EDAD;bank_account_type;longitude_gps;latitude_gps;Columna2;bank_name_clients;bank_branch_clients;employment_status_clients;level_of_education_clients
8a858e4b5cb1e4d7015cc1690bb93c0a;14/06/1970;52;Savings;33.708.567;65.375.846;;GT Bank;;;
8a858f475afb66cd015afb7fd2d11ba5;15/01/1987;35;Savings;56.311.119;63.403.217;;Zenith Bank;;Permanent;
8a858f7c5be8dc45015bea117aa57efe;17/04/1991;31;Savings;34.711.687;64.458.775;;UBA;;Permanent;
8a858fcb5ca240f7015ca5ca808f4285;24/04/1982;40;Savings;33.883.341;64.522.005;;First Bank;;Permanent;
8a858e775c362114015c36a682ab27ad;10/03/1972;50;Savings;38.561.458;73.771.452;;Zenith Bank;;Permanent;
8a858ea45b35639b015b356cbf34033a;10/11/1993;29;Savings;65.564.878;96.032.535;;Zenith Bank;;Permanent;
8a858fa4552add9f01555355c66043ac;10/02/1984;38;Savings;33.461.252;65.211.948;;Access Bank;;Permanent;
8a858eba5c884d2a015c89bb147c054e;24/05/1989;33;Savings;74.435.936;90.800.539;;Diamond Bank;;Permanent;
8a858e0d58625b410158641fcfec1b72;22/05/1988;34;Savings;33.112.585;64.633.712;;First Bank;;Permanent;
8a858e8d56adbdae0156b30248fe3104;15/11/1981;41;Savings;39.239.833;7.535.835;;First Bank;;Self-Employed;
8a858e345bd96da8015be708cfda2c74;13/07/1976;46;Savings;33.516.437;66.680.277;;GT Bank;;Permanent;
8a858ed55c63db54015c68298dce5e26;15/01/1984;38;Savings;46.126.736;84.814.474;;EcoBank;;Permanent;
8a858f4d59f551120159f86e27d740bd;17/02/1981;41;Savings;72.575.921;89.609.545;;GT Bank;;Permanent;
8a858f555cc65d60015cc72de106320c;27/12/1993;29;Savings;3.343.518;65.370.166;;Access Bank;;Permanent;
8a858f5e5cb23c77015cb25bd0a3073c;19/12/1986;36;Savings;32.909.299;74.289.296;;Skye Bank;;Permanent;
8a858e3d570f30bb01571db9f99b0254;09/03/1985;37;Other;32.767.531;66.128.322;;GT Bank;;Permanent;
8a858ff05b1ac77f015b1ac8027f0073;29/08/1991;31;Savings;34.499.849;71.966.131;;GT Bank;;Student;
8a858edb552adcfd015548d747e725f7;18/07/1979;43;Other;7.360.265;91.448.254;;Access Bank;;Permanent;
8a858ff45be92ea2015be9cb6e5b3a89;17/08/1983;39;Savings;70.933.814;8.944.858;;EcoBank;;;
8a858ee05a6b7d75015a6c9816c25449;19/11/1987;35;Savings;33.299.938;64.457.764;;EcoBank;;Permanent;
8a858ea55ab92cff015abd32e1105b48;18/01/1985;37;Savings;34.793.455;66.554.744;;GT Bank;;Permanent;
8a8588fd53f1099e01540eeac7633d4c;10/02/1979;43;Other;30.978.586;65.010.433;;First Bank;;Permanent;Secondary
8a858966538deb1901539f5e7eb051a1;28/04/1994;28;Savings;33.874.869;65.250.935;;UBA;;Self-Employed;
8a858f1955b1c4df0155c61396ff0212;07/07/1974;48;Other;33.217.588;71.195.951;;EcoBank;;Self-Employed;Graduate
8a858f60560bc43d01562157abc56a88;12/06/1994;28;Other;33.535.363;66.762.839;;Diamond Bank;;Permanent;
8a8588f35451808f0154682042b8389b;27/12/1985;37;Other;33.522.735;65.090.812;;Skye Bank;;Permanent;Graduate
8a858fa5552add5d0155536bd49343f9;08/11/1977;45;Other;84.295.604;119.648.024;;GT Bank;;Permanent;Post-Graduate
8a858f315ccb979d015ccf98ddd4661f;28/04/1993;29;Savings;34.447.173;64.359.098;;EcoBank;;Permanent;
8a858eea5a28c38d015a2e1c849c2e82;29/12/1984;38;Savings;3.512.923.333.333.330;6.437.389.999.999.990;;Access Bank;;;
8a858fee5863a04901586977ceb769d2;27/09/1968;54;Savings;74.843.644;90.642.407;;GT Bank;;Permanent;
8a85883353e2e4e40153f068a4634e02;15/06/1982;40;Other;3.357.165;66.400.564;;GT Bank;;Permanent;Graduate
8a8589b953bc23f70153c90114817143;19/06/1979;43;Other;33.056.888;64.445.214;;GT Bank;;Permanent;
8a858fe756939bbb0156b42e72185f25;26/03/1992;30;Other;85.540.637;120.177.677;;GT Bank;;Self-Employed;Graduate
8a85881a5420ebf101543716beee1039;20/08/1987;35;Current;69.801.433;48.582.723;;Fidelity Bank;;Permanent;
8a858e7b55deef140155e500afb54cc6;28/05/1975;47;Savings;7.885.138;88.463.418;;First Bank;;Permanent;
8a858feb5bfcf5e3015bfd3379fc27e0;07/12/1994;28;Savings;34.330.012;71.886.326;;GT Bank;;Student;
8a858ee55cb156e6015cc4b89a14412a;26/06/1978;44;Savings;76.345.722;130.139.503;;UBA;;Permanent;
8a858f5659bc0eea0159c6f4b9ab6a80;16/06/1986;36;Savings;66.772.547;62.330.776;;Access Bank;;Permanent;
8a858e3654e2a82401550addb6133675;31/10/1984;38;Other;3.329.263;64.612.946;;First Bank;;Permanent;Secondary
8a858f375b493337015b56fbe1c0738e;02/03/1984;38;Savings;33.296.052;65.501.783;;UBA;;Permanent;
8a858e085ca0b5e8015ca0baedb30280;17/10/1980;42;Savings;33.693.013;64.491.154;;GT Bank;;Permanent;
8a858e5f5d0e9ac2015d114f3fb57058;27/05/1985;37;Savings;33.331.138;66.369.569;;GT Bank;;Permanent;
8a858f7d5be8748c015be8cf8e2641dc;27/11/1986;36;Savings;32.367.406;70.300.861;;GT Bank;;Permanent;
8a858f7e564ad33801565a5614763e6a;18/05/1988;34;Other;34.169.907;64.234.757;;Stanbic IBTC;;Self-Employed;Graduate
8a858faa56dffac60156eed794613f9e;24/12/1993;29;Other;39.286.953;74.280.073;;GT Bank;;Student;Graduate
8a858ebb5adce699015adea5d5ae51b3;07/11/1986;36;Savings;46.025.342;84.266.303;;GT Bank;;Permanent;
8a858efd5ca70688015caa9a7fda3370;07/08/1985;37;Savings;74.975.803;90.555.956;;UBA;;Permanent;
8a858e7a56e509290156e53d504f1069;21/06/1983;39;Savings;79.359.349;46.458.189;;Diamond Bank;;Permanent;
8a858faf56b7821c0156c15de860731e;23/06/1988;34;Other;33.445.734;66.698.678;;GT Bank;;Self-Employed;
8a858e585693982b01569cc35e894aed;05/05/1986;36;Savings;71.563.002;4.732.979;;Fidelity Bank;;Self-Employed;
8a858eea5a232d51015a249796171e39;18/08/1982;40;Savings;66.961.267;5.454.295;;EcoBank;;Permanent;
8a858ef45be99ccb015bec00e8ff5383;29/05/1985;37;Savings;32.237.468;67.009.991;;GT Bank;;;
8a858f045bc9690c015bca51755455a1;06/11/1977;45;Savings;34.343.567;66.982.717;;GT Bank;;;
8a858e3654e2a8240155118fdd72053b;05/08/1993;29;Savings;60.942.347;49.685.377;;Diamond Bank;;Self-Employed;
8a858eda5c8863ff015ca0c606e96219;12/05/1974;48;Savings;3.991.829;74.059.609;;EcoBank;;;
8a858fd75bc96a6f015bcab7caf06c3f;31/01/1983;39;Savings;32.380.939;67.071.646;;Skye Bank;;;
8a8589ec54517bf90154682378410694;31/07/1990;32;Savings;38.704.173;73.605.793;;GT Bank;;Permanent;Graduate
8a858f2656e154de0156eba07ec86e98;02/12/1963;59;Other;113.258.271;89.194.835;;FCMB;;Permanent;
8a858e135c78e673015c7c818dbd2262;04/08/1984;38;Savings;38.913.219;73.398.125;;GT Bank;;Permanent;
8a858edf5c69a538015c6a1a35b11a71;21/04/1982;40;Current;73.385.527;51.290.923;;Sterling Bank;;Permanent;
8a858e355908083001593c3acd320f4b;17/05/1988;34;Savings;33.968.433;8.680.575;;Skye Bank;;Retired;
8a858fe5569398920156b644671b0f2a;25/05/1982;40;Other;34.140.345;64.448.093;;GT Bank;;Permanent;
8a858fef570f30e5015720679ff55c37;09/12/1965;57;Current;37.098.183;689.396;;Sterling Bank;;Permanent;
8a858e59569397d50156944b474d2bb8;04/02/1986;36;Other;62.246.775;55.316.475;;First Bank;;Self-Employed;
8a858f99560bbe45015613ae87981a6d;12/06/1984;38;Other;35.701.631;67.927.574;;Zenith Bank;;Permanent;
8a858f075cee6786015ceeb680a533f4;30/08/1980;42;Savings;45.942.064;84.319.119;;GT Bank;;Permanent;
8a858ec95afc0922015b0edc17e34984;15/04/1982;40;Savings;33.398.355;71.181.071;;GT Bank;;Permanent;
8a858ffd5c8d343d015c8f02ce3004ad;15/08/1980;42;Savings;33.786.657;6.500.765;;Zenith Bank;;;
8a858e165b90faf9015b94c5e95e727f;22/06/1986;36;Savings;85.238.167;11.961.085;;GT Bank;;Permanent;
8a858ec655f96b320156047265df266d;10/12/1990;32;Savings;34.597.748;64.285.486;;Zenith Bank;;Permanent;
8a858f2e5876d7d0015877a5e1385176;17/11/1991;31;Savings;34.086.057;64.281.945;;Access Bank;;Permanent;
8a858f0b5b5ddd79015b6151e45702f7;31/08/1981;41;Savings;34.097.495;65.931.823;;First Bank;;Permanent;
8a858fc45c5f93be015c63842ca27543;07/05/1989;33;Savings;75.963.434;90.260.529;;GT Bank;;Permanent;
8a858f0656b7820c0156c92ca3ba436f;21/10/1977;45;Other;59.785.495;55.033.524;;Diamond Bank;;Self-Employed;
8a85882653bc51f50153c7a562dc099d;14/07/1974;48;Savings;337.967;66.055.332;;Wema Bank;;Permanent;
8a858e1a59cbf7460159d0335d9a6a03;06/10/1982;40;Savings;33.270.902;65.426.432;;Diamond Bank;;Permanent;
8a858e69566ae5b801568fe0bb8a4fd0;26/03/1989;33;Other;36.048.439;64.774.154;;GT Bank;;Self-Employed;
8a858eb75c21a2b9015c24d4d3203a06;08/07/1986;36;Savings;33.056.888;66.099.751;;GT Bank;;;
8a858ebb5aeb0312015aeb2fc1582084;10/05/1979;43;Savings;33.442.735;64.501.832;;Stanbic IBTC;;Permanent;
8a858ee55c830000015c84c6a8681828;07/12/1972;50;Savings;33.806.055;6.505.917;;GT Bank;;Permanent;
8a858ffd5caca417015cb006d7aa3382;27/02/1992;30;Savings;88.599.644;9.864.767;;Zenith Bank;;Permanent;
8a858efe5a408737015a411807b52fef;27/04/1993;29;Savings;33.814.246;64.574.353;;GT Bank;;Permanent;
8a858f995a4762a5015a490254ba0a2e;17/12/1986;36;Savings;33.063.925;66.320.855;;Access Bank;;Permanent;
8a858fd85b685607015b75cbf15c73c2;25/10/1983;39;Savings;39.322.246;74.105.349;;GT Bank;;Permanent;
8a858f465668e3d6015673c90e483f44;23/09/1985;37;Savings;85.744.302;120.087.925;;Access Bank;;Permanent;
8a399f284741b63b0147496a04db1eb4;14/07/1974;48;Savings;33.431.419;66.323.966;;Stanbic IBTC;AKOKA;Permanent;Graduate
8a858e285c7c7fc9015c7c8c1e040865;11/06/1982;40;Current;57.568.089;55.163.858;;FCMB;;Permanent;
8a858e725cf420fd015cf437db121438;02/02/1986;36;Savings;32.416.077;65.993.696;;GT Bank;;;
8a858fb7597cf3dd01598419ae0e2c7b;08/04/1988;34;Savings;33.023.936;65.278.381;;Access Bank;;Permanent;
8a858e6a5bfd4b54015c05a75bed32ac;11/08/1988;34;Savings;33.806.236;65.351.889;;Fidelity Bank;;Permanent;
8a858f7e5c213ef4015c2a8b9fe20181;02/04/1974;48;Savings;48.613.009;72.006.325;;First Bank;;;
8a858e69566ae5b80156711deca24df3;06/11/1983;39;Other;32.711.628;64.729.382;;GT Bank;;Permanent;
8a858e335d1dd902015d243228db3b9b;14/12/1992;30;Savings;52.172.683;760.377;;First Bank;;Student;
8a8588ae53f1cb7c015418f319b81ecb;24/07/1991;31;Savings;39.070.487;6.822.573;;Union Bank;;Permanent;
8a858e6c5c88d145015c8cf7a5e17156;08/05/1988;34;Savings;33.248.324;65.752.069;;Diamond Bank;;Permanent;
8a8588dc5384a05f01539a4fbd8e1f5d;30/08/1984;38;Other;33.852.034;64.912.482;;GT Bank;;Student;Graduate
8a858ee25b34d796015b380aa54b5f73;19/05/1991;31;Savings;7.037.165;6.103.195;;Zenith Bank;;;
8a858ff554e290e10155065b5ba54cce;01/07/1988;34;Other;33.479.536;65.964.355;;Zenith Bank;;Self-Employed;Graduate
8a858e9e5b1f064e015b1f1aae1f11d1;03/01/1975;47;Savings;33.573.123;65.020.596;;Diamond Bank;;Permanent;
8a858fa154e2912f0154e2f6b3da1e13;15/05/1981;41;Other;33.769.608;6.599.709;;First Bank;;Permanent;
8a858f2e5c699f3a015c6e10b65607c9;20/06/1978;44;Savings;33.255.134;65.009.374;;GT Bank;;Permanent;
8a85892854a059ed0154aa182dd84489;02/01/1994;28;Savings;33.812.114;65.470.071;;GT Bank;;Permanent;
8a858fa5552add5d01554b51ef567295;16/02/1976;46;Other;33.597.154;66.476.367;;Zenith Bank;;Permanent;
8a858f8e5b8c34d3015b8f25ea8f03b9;24/09/1987;35;Savings;34.048.916;65.769.876;;FCMB;;Permanent;
8a858f385b34d285015b34e6dbbb1309;06/09/1987;35;Savings;34.103.998;64.456.104;;UBA;;Permanent;
8a858f3e589c40610158aeb00ff65aaf;28/06/1989;33;Savings;337.829;65.886.929;;GT Bank;;Permanent;
8a858eba5591bf28015596e245a341ea;04/03/1980;42;Other;88.729.804;9.930.189;;Diamond Bank;;Self-Employed;
8a858e735c5a4bed015c5d0ab47242fb;16/09/1973;49;Savings;35.181.587;66.370.636;;GT Bank;;;
8a858f9f5bd99987015bdc921fb36531;17/06/1989;33;Savings;70.398.826;4.805.876;;GT Bank;;Permanent;
8a85892e5425ad2001543095054f5b28;16/06/1981;41;Savings;74.193.776;104.735.776;;EcoBank;;Self-Employed;Post-Graduate
8a858f605b911d60015b9a7f64f15e1f;07/06/1987;35;Savings;71.703.512;44.005.703;;GT Bank;;Permanent;
8a858f1955b1c4df0155cdbeafe97a3e;22/10/1983;39;Savings;31.413.505;64.929.002;;EcoBank;;Self-Employed;
8a858e44573d4b3701574dcc81ef0120;02/04/1978;44;Other;7.706.033;51.771.516;;First Bank;;Self-Employed;
8a858ee055ffbe1701560850839a7c49;12/03/1994;28;Other;56.354.443;62.990.753;;Access Bank;;Permanent;
8a858f7c5ad29e0f015ad2ac49010f4d;27/08/1980;42;Savings;36.173.181;67.940.649;;Wema Bank;;Permanent;
8a858f2a5b3f2121015b4287c0d84865;09/06/1985;37;Savings;73.882.593;90.754.575;;GT Bank;;Permanent;
8a858f045bab240c015baf9e44646d76;05/10/1988;34;Savings;56.257.814;63.531.135;;EcoBank;;Permanent;
8a858ec555f96a9a0155fdc921c70107;12/03/1984;38;Other;33.681.994;64.602.272;;Fidelity Bank;;Permanent;
8a858f275591bf5d0155968869002f72;23/10/1986;36;Savings;70.950.736;89.349.165;;Diamond Bank;;Self-Employed;
8a858f535d325481015d3593ac7e0cb3;10/09/1985;37;Savings;3.293.735;67.087.994;;GT Bank;;;
8a858f6e5cb16eb9015cb7fd2766646d;03/03/1983;39;Savings;36.342.036;64.654.209;;GT Bank;;;
8a858f6d5bfcd8a2015bfcf70b4213bc;18/01/1977;45;Savings;74.995.203;90.323.444;;First Bank;;Permanent;
8a858eba5c884d2a015c959cafd52be5;27/06/1993;29;Savings;74.815.853;90.644.238;;FCMB;;Permanent;
8a858f255ca276c5015ca313a0062913;24/10/1986;36;Savings;31.392.784;6.493.819;;UBA;;Permanent;
8a858f1f5c59cd91015c5e0901a105f1;16/02/1984;38;Savings;70.537.093;48.233.955;;Access Bank;;Permanent;
8a858f765c350480015c35105f3f04c1;16/11/1989;33;Savings;35.392.135;64.465.964;;Sterling Bank;;Permanent;
8a858ebd5b254c8b015b2fd8dafc7cee;24/06/1980;42;Savings;33.035.176;65.217.993;;First Bank;;;
8a8589da5410287f01541ff402633c01;23/08/1987;35;Savings;33.129.786;66.569.828;;Access Bank;;Unemployed;Graduate
8a858f255cb1710a015cb624f45a277e;23/09/1990;32;Savings;33.629.906;66.003.448;;First Bank;;;
8a858e955add2971015ae0db3b3a00cf;14/12/1981;41;Savings;32.742.377;6.494.282;;UBA;;Permanent;
8a8588b2548362e60154854feb462ab1;06/05/1985;37;Current;65.615.322;95.960.804;;UBA;;Permanent;
8a858f535908095c015911ce6c8a76bb;31/03/1990;32;Savings;833.571;50.342.181;;First Bank;;Permanent;
8a858faa56dffac60156e557ec6e77b6;03/04/1994;28;Other;45.720.523;77.427.664;;GT Bank;;Student;Graduate
8a858f2e5c699f3a015c6e10b65607c9;20/06/1978;44;Savings;33.255.134;65.009.374;;GT Bank;;Permanent;
8a858e625c8d993a015c944701ea0746;22/10/1983;39;Savings;39.147.133;74.566.833;;First Bank;;;
8a858e4f5b809b52015b80ed27b4244f;10/12/1974;48;Savings;33.233.267;66.352.717;;Sterling Bank;;;
8a858ece5862630201586bddffed6e88;29/09/1985;37;Savings;88.912.531;99.117.282;;FCMB;;Permanent;
8a858eef55548905015572d00b966315;30/01/1984;38;Other;74.760.952;90.834.217;;GT Bank;;Self-Employed;
8a858fbd5cd6054a015cdf37c6fb7a22;14/04/1978;44;Current;34.595.844;68.206.889;;GT Bank;;Permanent;
8a85898a53bc15600153c7933fdc686b;24/09/1979;43;Savings;34.204.633;64.248.719;;Access Bank;;Self-Employed;Graduate
8a858faf5679a838015679dda1481bfb;26/03/1994;28;Other;3.472.755;66.917.157;;Access Bank;;Self-Employed;Graduate
8a858f305cb1ec4e015cc075bf43795e;03/02/1989;33;Savings;47.409.999;7.631.673;;GT Bank;;Permanent;
8a858ec55ca7919d015cab70e8954f34;19/04/1981;41;Savings;33.274.019;64.503.657;;First Bank;;;
8a858e625af61555015af661e8003508;15/04/1986;36;Savings;7.382.299;9.124.094;;First Bank;;Permanent;
8a858fa25bd92c20015bdec1e1616d76;26/05/1986;36;Savings;32.827.275;6.648.139;;First Bank;;Permanent;
8a858e245c214660015c22c54eda4ee0;27/05/1987;35;Savings;35.009.339;6.596.457;;GT Bank;;Permanent;
8a858e6c5c88d145015c8c304fd31930;20/01/1989;33;Savings;33.522.834;66.213.847;;GT Bank;;Permanent;
8a858f3355ae6a610155c4dcf6ab573c;23/11/1978;44;Savings;33.696.163;64.435.031;;First Bank;;;
8a8589b953bc23f70153cb94556a2f7c;13/04/1990;32;Other;33.467.526;66.500.677;;GT Bank;;Permanent;Graduate
8a858f495bcefdb9015bd231d00778ab;15/01/1983;39;Savings;3.293.735;66.100.539;;GT Bank;;;
8a858f585cf9d48b015cff6828b66435;10/01/1983;39;Current;74.740.613;89.699.141;;GT Bank;;Permanent;
8a858f3d5d18c7d7015d1991deb638b7;02/11/1992;30;Savings;38.699.546;73.607.758;;GT Bank;;Permanent;
8a858f30551130db0155158c6aea0483;09/03/1985;37;Savings;56.752.797;63.641.864;;Zenith Bank;;Permanent;
8a858f5c5ad7d927015adb8b97f96be0;08/12/1976;46;Savings;70.296.055;50.150.279;;First Bank;;;
8a858fa5552add5d0155356128d8668a;08/04/1988;34;Other;85.597.433;77.492.267;;GT Bank;;Permanent;Graduate
8a858e6f5668e01701567d90922848d5;17/08/1983;39;Other;746.846;90.843.133;;First Bank;;Unemployed;
8a858fad5ccb633e015ccb8973e511bc;28/05/1985;37;Savings;45.548.806;85.512.326;;GT Bank;;Permanent;
8a858edc59ee87640159eeb9774f1aa7;18/12/1984;38;Savings;3.339.049;71.184.047;;UBA;;;
8a858f2d5853901a01585dcf769f26de;06/04/1995;27;Savings;33.302.347;67.212.417;;GT Bank;;Permanent;Graduate
8a858e225a28c713015a2cfb72ce119e;05/06/1976;46;Savings;38.055.637;67.192.098;;First Bank;;Permanent;
8a858e995ccb5414015ccc4147cb4bc8;06/02/1988;34;Savings;36.542.233;68.499.258;;GT Bank;;Permanent;
8a858fbc594a495c01596db4320c084a;09/02/1980;42;Savings;74.286.434;10.522.549;;Skye Bank;;Permanent;
8a858f2f54e28d5301550bb0765d5ee7;01/04/1986;36;Other;33.258.915;65.153.266;;First Bank;;Permanent;
8a858faf5679a8380156867a81ca016f;29/09/1978;44;Current;3.332.812;65.264.549;;Standard Chartered;;Permanent;
8a858f505c7e3a50015c7f8583ce536b;12/06/1982;40;Savings;33.376.817;6.601.445;;First Bank;;;
8a858f305c8dd672015c91230d566c0e;17/10/1979;43;Savings;74.386.425;90.659.849;;EcoBank;;;
8a858e6a5bfd4b54015c0065e2c6050f;28/11/1982;40;Savings;32.805.564;66.656.294;;GT Bank;;Permanent;
8a858f595d1387e8015d149bd8e57256;12/01/1984;38;Savings;35.785.192;64.871.591;;GT Bank;;Permanent;
8a858e775c362114015c3ac335ce7f57;23/01/1983;39;Savings;3.357.769;66.205.373;;Access Bank;;Permanent;
8a858fee5aaeb536015ab028da65651f;04/10/1990;32;Savings;34.876.251;66.555.596;;Zenith Bank;;Permanent;
8a8589a453bc422d0153c78133226c26;25/03/1977;45;Other;33.321.234;66.348.045;;Keystone Bank;;Self-Employed;Graduate
8a858f0456511c9401565c13d32936fb;09/09/1974;48;Other;33.775.811;64.669.027;;Zenith Bank;;Self-Employed;
8a858f3959f562330159f9002c242c83;03/03/1993;29;Savings;33.483.033;64.815.892;;GT Bank;;Permanent;
8a85880353acff880153b3c9f0d641b0;14/06/1983;39;Other;30.950.392;64.970.666;;Diamond Bank;;Permanent;Graduate
8a858e0a5b192e2e015b1948fba112cf;02/06/1984;38;Savings;30.363.925;68.878.547;;Diamond Bank;;Permanent;
8a858899538ddb8e01539042374a1e26;12/08/1992;30;Other;45.944.263;84.871.613;;FCMB;;Student;Post-Graduate
8a858fc25bafabdc015bb016ef44386e;01/01/1992;30;Savings;34.780.827;64.543.525;;First Bank;;Student;
8a858e375bcf8394015bd371116d6fba;24/09/1971;51;Savings;32.930.271;65.978.976;;GT Bank;;;
8a858fd55c45ba15015c45dcf07c102a;04/07/1992;30;Savings;33.528.325;64.550.313;;GT Bank;;Permanent;
8a858ef358d4a48e0158e97fe129792e;17/08/1995;27;Savings;32.876.972;66.122.229;;First Bank;;Permanent;
8a858ebd5b254c8b015b2ebaaf2652a7;23/12/1985;37;Savings;38.410.068;74.184.759;;GT Bank;;;
8a858e235bd971a4015be16b9d155631;22/09/1986;36;Savings;32.371.283;65.939.233;;Access Bank;;Permanent;
8a858f54592214a0015926bce60f2108;28/04/1981;41;Savings;34.826.912;664.024;;UBA;;Permanent;
8a858e105c1c09c8015c1d4a28156d9a;31/01/1983;39;Savings;39.036.471;68.053.083;;GT Bank;;;
8a858e675a3bef15015a3c0f2e700eb7;19/07/1972;50;Savings;35.166.144;66.985.832;;GT Bank;;;
8a8588f35438fe1201544910ded312f7;05/10/1991;31;Other;353.529;64.609.583;;First Bank;;Permanent;Graduate
8a858e3c5853733801585dadb1334a2e;15/04/1987;35;Savings;46.052.306;84.832.407;;GT Bank;;Permanent;Post-Graduate
8a858ebd590802ef0159083a61e90bbb;16/01/1975;47;Savings;73.581.467;92.814.867;;Zenith Bank;;Permanent;
8a858ece5b0142e3015b05df0b13096f;04/06/1979;43;Savings;3.521.038;66.538.468;;Fidelity Bank;;Retired;
8a858fa05c111612015c117471cb30c1;19/10/1984;38;Savings;39.099.304;74.842.824;;GT Bank;;Permanent;
8a858f9d5668e3f101566fb7494822f9;09/05/1982;40;Other;33.664.198;65.976.928;;GT Bank;;Self-Employed;
8a858ef25c8393f8015c83fa6fe71cbc;22/05/1978;44;Savings;42.236.844;67.581.588;;Stanbic IBTC;;Permanent;
8a858f7e5c69a6e3015c77988b05021a;08/05/1986;36;Savings;35.725.826;66.077.969;;First Bank;;Permanent;
8a858f1f5c59cd91015c5b12c9e4715c;25/05/1980;42;Savings;33.585.721;71.881.745;;First Bank;;Permanent;
8a858f8d56e0c3a70157041167c02cf1;29/05/1993;29;Savings;33.888.364;64.383.486;;GT Bank;;Permanent;Graduate
8a858e105c1c09c8015c1cc872e155e5;26/10/1993;29;Savings;33.582.074;65.457.855;;Diamond Bank;;Permanent;
8a858f3355ae6a610155c1daebe61b76;01/05/1980;42;Other;3.253.833;64.609.461;;GT Bank;;Permanent;Graduate
8a858f5a57519e4801576b2bd3284e9c;27/07/1992;30;Other;52.313.984;72.338.331;;UBA;;Permanent;
8a858e035693e02901569c2e205d58ac;25/01/1990;32;Other;68.352.674;61.134.135;;GT Bank;;Permanent;Graduate
8a858f975c4582c4015c468f7f4f4e9a;15/06/1987;35;Savings;32.902.753;66.207.446;;Wema Bank;;Permanent;
8a858efe5bca0a81015bcafa92f72787;06/07/1980;42;Savings;33.415.677;67.061.409;;First Bank;;Permanent;
8a858eae5c356262015c3575c5b40c22;05/05/1971;51;Savings;34.057.933;66.151.167;;GT Bank;;Unemployed;
8a858f1c5ca1e2f9015ca1f18d750635;11/12/1974;48;Savings;63.280.228;67.168.666;;Fidelity Bank;;Permanent;
8a858966538deb190153a778edfb61aa;15/01/1980;42;Savings;34.696.776;64.548.667;;GT Bank;;Permanent;
8a858fc55b672960015b672de67d0409;27/05/1973;49;Savings;33.989.733;651.918;;Access Bank;;Permanent;
8a8588ae53f1cb7c0153fefa47f32810;03/05/1981;41;Other;3.297.195;66.543.809;;GT Bank;;Permanent;
8a858ece5d1e42c3015d2932d79e6781;30/10/1975;47;Savings;387.565;73.483.033;;GT Bank;;Permanent;
8a858ee25ca1a0f9015ca1c488821488;16/11/1980;42;Savings;35.890.486;64.967.251;;GT Bank;;;
8a858e6f5668e01701568dc4c95e13d0;02/02/1985;37;Other;7.473.099;104.518.233;;FCMB;;Permanent;Secondary
8a858f275a8e994e015a8ebcf96914e1;20/12/1994;28;Savings;33.568.104;65.928.981;;Fidelity Bank;;Permanent;
8a858f3d5add42e2015ae1446fbf7d56;26/09/1992;30;Savings;3.344.639;66.331.824;;GT Bank;;Permanent;
8a858f505cf46e04015cf46f85330131;01/12/1980;42;Savings;74.833.331;90.666.666;;GT Bank;;;
8a858f475c7ea023015c7ed381550c5c;13/02/1981;41;Savings;34.268.783;7.542.615;;GT Bank;;;
8a858fab5cd5e1a7015cdf590c9d1f59;17/03/1980;42;Savings;34.011.087;64.528.743;;GT Bank;;;
8a8588f754a058cb0154bb6c773d1bbb;17/06/1973;49;Other;32.861.868;66.844.827;;Access Bank;;Permanent;Graduate
8a858f8f5c87d0c8015c8835a5153de6;02/05/1988;34;Savings;36.396.724;68.473.595;;Access Bank;;Permanent;
8a858fd35b5dfefb015b5e3c893626a2;14/07/1985;37;Savings;3.360.396;6.671.494;;Zenith Bank;;Permanent;
8a858ff15a8fa5b0015a9324780b35fd;25/06/1984;38;Savings;45.783.449;85.032.103;;GT Bank;;Permanent;
8a858e935b496584015b4dea69253842;09/12/1984;38;Savings;34.384.983;64.502.995;;FCMB;;Permanent;
8a858fb95a951d1a015a9627728034e1;20/04/1974;48;Savings;32.657.083;6.573.325;;GT Bank;;;
8a858fa459eecb2a0159eecbae2d0051;07/12/1991;31;Savings;34.298.023;754.435;;Access Bank;;Permanent;
8a858ec358dc5c130158ea2c46c124be;21/10/1982;40;Savings;33.587.343;66.148.372;;GT Bank;;Permanent;
8a858e5b5d37b45d015d3bc259e55449;03/07/1984;38;Savings;32.948.502;65.944.387;;Zenith Bank;;Permanent;
8a858f255cb1710a015cc3e7f142101c;02/07/1989;33;Savings;75.117.872;55.244.772;;Fidelity Bank;;;
8a858fcf5b39c3ba015b3ce36bad10a2;20/12/1968;54;Savings;33.536.362;71.324.697;;GT Bank;;Permanent;
8a858e6c5c88d145015c97ee34d02391;22/08/1974;48;Savings;33.648.049;66.318.724;;Zenith Bank;;Permanent;
8a858fc15b68ba6a015b6b094b622d76;12/12/1983;39;Savings;37.957.453;64.710.447;;GT Bank;;Permanent;
8a858fa459e0a1340159ec74c24a744b;24/07/1979;43;Savings;39.969.321;74.443.623;;FCMB;;;
8a858f2c59caaf2c0159cb0d4b953714;26/12/1988;34;Savings;35.693.372;64.557.371;;GT Bank;;Permanent;
8a858eda5c8863ff015c88f52dcb33fd;15/09/1974;48;Savings;33.099.422;71.456.112;;UBA;;Permanent;
8a858fa3586d20e0015871142a6046af;06/11/1992;30;Savings;3.390.457;65.704.442;;Access Bank;;Unemployed;
